"Date","구장","원정팀","원정팀점수","홈팀점수","홈팀","원정팀결과","홈팀결과","비고"
"2017-05-14 14:00","문학","기아",3,4,"SK","패","승","정규시즌"
"2017-05-14 14:00","대구","넥센",5,4,"삼성","승","패","정규시즌"
"2017-05-14 14:00","사직","두산",15,1,"롯데","승","패","정규시즌"
"2017-05-14 14:00","수원","NC",5,10,"KT","패","승","정규시즌"
"2017-05-16 18:30","고척","한화",1,2,"넥센","패","승","정규시즌"
"2017-05-16 18:30","잠실","NC",2,1,"두산","승","패","정규시즌"
"2017-05-16 18:30","문학","삼성",8,2,"SK","승","패","정규시즌"
"2017-05-16 18:30","광주","LG",2,3,"기아","패","승","정규시즌"
"2017-05-16 18:30","사직","KT",0,6,"롯데","패","승","정규시즌"
"2017-05-17 18:30","고척","한화",8,4,"넥센","승","패","정규시즌"
"2017-05-17 18:30","잠실","NC",2,1,"두산","승","패","정규시즌"
"2017-05-17 18:30","문학","삼성",5,2,"SK","승","패","정규시즌"
"2017-05-17 18:30","광주","LG",3,8,"기아","패","승","정규시즌"
"2017-05-17 18:30","사직","KT",4,9,"롯데","패","승","정규시즌"
"2017-05-18 18:30","고척","한화",6,8,"넥센","패","승","정규시즌"
"2017-05-18 18:30","잠실","NC",4,7,"두산","패","승","정규시즌"
"2017-05-18 18:30","문학","삼성",1,4,"SK","패","승","정규시즌"
"2017-05-18 18:30","광주","LG",4,9,"기아","패","승","정규시즌"
"2017-05-18 18:30","사직","KT",4,11,"롯데","패","승","정규시즌"
"2017-05-19 18:30","잠실","롯데",9,4,"LG","승","패","정규시즌"
"2017-05-19 18:30","대전","삼성",6,2,"한화","승","패","정규시즌"
"2017-05-19 18:30","광주","두산",7,6,"기아","승","패","정규시즌"
"2017-05-19 18:30","마산","SK",11,1,"NC","승","패","정규시즌"
"2017-05-19 18:30","수원","넥센",4,3,"KT","승","패","정규시즌"
"2017-05-20 17:00","잠실","롯데",2,3,"LG","패","승","정규시즌"
"2017-05-20 17:00","대전","삼성",9,8,"한화","승","패","정규시즌"
"2017-05-20 17:00","광주","두산",6,0,"기아","승","패","정규시즌"
"2017-05-20 17:00","마산","SK",0,1,"NC","패","승","정규시즌"
