"날짜","시간","경기","구장","비고","경기날짜및시간","원정팀","원정팀_점수","홈팀_점수","홈팀","비고.1","비고.2","홈팀_결과","원정팀_결과"
"05.27(일)","17:00","롯데 7vs1 두산","잠실","-","2012-05-27 17:00","롯데",7,1,"두산","","정규시즌","패","승"
"","17:00","한화 4vs3 넥센","목동","-","2012-05-27 17:00","한화",4,3,"넥센","","정규시즌","패","승"
"","17:00","SK 4vs2 삼성","대구","-","2012-05-27 17:00","SK",4,2,"삼성","","정규시즌","패","승"
"","17:00","LG 3vs7 KIA","무등","-","2012-05-27 17:00","LG",3,7,"KIA","","정규시즌","승","패"
"05.29(화)","18:30","KIA 1vs4 두산","잠실","-","2012-05-29 18:30","KIA",1,4,"두산","","정규시즌","승","패"
"","18:30","SK 2vs3 넥센","목동","-","2012-05-29 18:30","SK",2,3,"넥센","","정규시즌","승","패"
"","18:30","삼성 10vs2 한화","대전","-","2012-05-29 18:30","삼성",10,2,"한화","","정규시즌","패","승"
"","18:30","LG 5vs3 롯데","사직","-","2012-05-29 18:30","LG",5,3,"롯데","","정규시즌","패","승"
"05.30(수)","18:30","KIA 2vs4 두산","잠실","-","2012-05-30 18:30","KIA",2,4,"두산","","정규시즌","승","패"
"","18:30","SK 7vs3 넥센","목동","-","2012-05-30 18:30","SK",7,3,"넥센","","정규시즌","패","승"
"","18:30","삼성 3vs0 한화","대전","-","2012-05-30 18:30","삼성",3,0,"한화","","정규시즌","패","승"
"","18:30","LG 2vs3 롯데","사직","-","2012-05-30 18:30","LG",2,3,"롯데","","정규시즌","승","패"
"05.31(목)","18:30","KIA 4vs2 두산","잠실","-","2012-05-31 18:30","KIA",4,2,"두산","","정규시즌","패","승"
"","18:30","SK 5vs9 넥센","목동","-","2012-05-31 18:30","SK",5,9,"넥센","","정규시즌","승","패"
"","18:30","삼성 3vs2 한화","대전","-","2012-05-31 18:30","삼성",3,2,"한화","","정규시즌","패","승"
"","18:30","LG 3vs1 롯데","사직","-","2012-05-31 18:30","LG",3,1,"롯데","","정규시즌","패","승"
"06.01(금)","18:30","한화 9vs2 LG","잠실","-","2012-06-01 18:30","한화",9,2,"LG","","정규시즌","패","승"
"","18:30","KIA 0vs1 SK","문학","-","2012-06-01 18:30","KIA",0,1,"SK","","정규시즌","승","패"
"","18:30","두산 2vs1 삼성","대구","-","2012-06-01 18:30","두산",2,1,"삼성","","정규시즌","패","승"
"","18:30","넥센 3vs7 롯데","사직","-","2012-06-01 18:30","넥센",3,7,"롯데","","정규시즌","승","패"
"06.02(토)","17:00","한화 5vs8 LG","잠실","-","2012-06-02 17:00","한화",5,8,"LG","","정규시즌","승","패"
"","17:00","KIA 0vs1 SK","문학","-","2012-06-02 17:00","KIA",0,1,"SK","","정규시즌","승","패"
"","17:00","두산 8vs12 삼성","대구","-","2012-06-02 17:00","두산",8,12,"삼성","","정규시즌","승","패"
"","17:00","넥센 0vs8 롯데","사직","-","2012-06-02 17:00","넥센",0,8,"롯데","","정규시즌","승","패"
"06.03(일)","17:00","한화 7vs7 LG","잠실","-","2012-06-03 17:00","한화",7,7,"LG","","정규시즌","무","무"
"","17:00","KIA 11vs2 SK","문학","-","2012-06-03 17:00","KIA",11,2,"SK","","정규시즌","패","승"
"","17:00","두산 4vs0 삼성","대구","-","2012-06-03 17:00","두산",4,0,"삼성","","정규시즌","패","승"
"","17:00","넥센 4vs3 롯데","사직","-","2012-06-03 17:00","넥센",4,3,"롯데","","정규시즌","패","승"
"06.05(화)","18:30","SK 7vs3 두산","잠실","-","2012-06-05 18:30","SK",7,3,"두산","","정규시즌","패","승"
"","18:30","LG 2vs0 넥센","목동","-","2012-06-05 18:30","LG",2,0,"넥센","","정규시즌","패","승"
"","18:30","롯데 2vs8 한화","대전","-","2012-06-05 18:30","롯데",2,8,"한화","","정규시즌","승","패"
"","18:30","삼성 6vs2 KIA","무등","-","2012-06-05 18:30","삼성",6,2,"KIA","","정규시즌","패","승"
"06.06(수)","14:00","SK 1vs2 두산","잠실","-","2012-06-06 14:00","SK",1,2,"두산","","정규시즌","승","패"
"","14:00","롯데 2vs3 한화","대전","-","2012-06-06 14:00","롯데",2,3,"한화","","정규시즌","승","패"
"","16:50","삼성 12vs3 KIA","무등","-","2012-06-06 16:50","삼성",12,3,"KIA","","정규시즌","패","승"
"","17:00","LG 3vs5 넥센","목동","-","2012-06-06 17:00","LG",3,5,"넥센","","정규시즌","승","패"
"06.07(목)","18:30","SK 2vs1 두산","잠실","-","2012-06-07 18:30","SK",2,1,"두산","","정규시즌","패","승"
"","18:30","LG 4vs3 넥센","목동","-","2012-06-07 18:30","LG",4,3,"넥센","","정규시즌","패","승"
"","18:30","롯데 9vs7 한화","대전","-","2012-06-07 18:30","롯데",9,7,"한화","","정규시즌","패","승"
"","18:30","삼성 4vs5 KIA","무등","-","2012-06-07 18:30","삼성",4,5,"KIA","","정규시즌","승","패"
"06.08(금)","18:30","두산 vs LG","잠실","우천취소","2012-06-08 18:30","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 1vs5 SK","문학","-","2012-06-08 18:30","삼성",1,5,"SK","","정규시즌","승","패"
"","18:30","넥센 vs 한화","대전","우천취소","2012-06-08 18:30","넥센",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA vs 롯데","사직","우천취소","2012-06-08 18:30","KIA",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"06.09(토)","17:00","두산 2vs6 LG","잠실","-","2012-06-09 17:00","두산",2,6,"LG","","정규시즌","승","패"
"","17:00","삼성 5vs4 SK","문학","-","2012-06-09 17:00","삼성",5,4,"SK","","정규시즌","패","승"
"","17:00","넥센 4vs3 한화","대전","-","2012-06-09 17:00","넥센",4,3,"한화","","정규시즌","패","승"
"","17:00","KIA 4vs3 롯데","사직","-","2012-06-09 17:00","KIA",4,3,"롯데","","정규시즌","패","승"
"06.10(일)","17:00","두산 4vs14 LG","잠실","-","2012-06-10 17:00","두산",4,14,"LG","","정규시즌","승","패"
"","17:00","삼성 3vs11 SK","문학","-","2012-06-10 17:00","삼성",3,11,"SK","","정규시즌","승","패"
"","17:00","넥센 1vs8 한화","대전","-","2012-06-10 17:00","넥센",1,8,"한화","","정규시즌","승","패"
"","17:00","KIA 3vs6 롯데","사직","-","2012-06-10 17:00","KIA",3,6,"롯데","","정규시즌","승","패"
"06.12(화)","18:30","SK 8vs5 LG","잠실","-","2012-06-12 18:30","SK",8,5,"LG","","정규시즌","패","승"
"","18:30","KIA 0vs13 넥센","목동","-","2012-06-12 18:30","KIA",0,13,"넥센","","정규시즌","승","패"
"","18:30","한화 3vs9 삼성","대구","-","2012-06-12 18:30","한화",3,9,"삼성","","정규시즌","승","패"
"","18:30","두산 3vs4 롯데","사직","-","2012-06-12 18:30","두산",3,4,"롯데","","정규시즌","승","패"
"06.13(수)","18:30","SK 6vs10 LG","잠실","-","2012-06-13 18:30","SK",6,10,"LG","","정규시즌","승","패"
"","18:30","KIA 5vs6 넥센","목동","-","2012-06-13 18:30","KIA",5,6,"넥센","","정규시즌","승","패"
"","18:30","한화 1vs7 삼성","대구","-","2012-06-13 18:30","한화",1,7,"삼성","","정규시즌","승","패"
"","18:30","두산 7vs1 롯데","사직","-","2012-06-13 18:30","두산",7,1,"롯데","","정규시즌","패","승"
"06.14(목)","18:30","SK 2vs0 LG","잠실","-","2012-06-14 18:30","SK",2,0,"LG","","정규시즌","패","승"
"","18:30","KIA 9vs6 넥센","목동","-","2012-06-14 18:30","KIA",9,6,"넥센","","정규시즌","패","승"
"","18:30","한화 1vs12 삼성","대구","-","2012-06-14 18:30","한화",1,12,"삼성","","정규시즌","승","패"
"","18:30","두산 8vs7 롯데","사직","-","2012-06-14 18:30","두산",8,7,"롯데","","정규시즌","패","승"
"06.15(금)","18:30","삼성 1vs4 두산","잠실","-","2012-06-15 18:30","삼성",1,4,"두산","","정규시즌","승","패"
"","18:30","롯데 2vs2 넥센","목동","-","2012-06-15 18:30","롯데",2,2,"넥센","","정규시즌","무","무"
"","18:30","한화 2vs4 SK","문학","-","2012-06-15 18:30","한화",2,4,"SK","","정규시즌","승","패"
"","18:30","LG 3vs3 KIA","군산","-","2012-06-15 18:30","LG",3,3,"KIA","","정규시즌","무","무"
"06.16(토)","17:00","삼성 8vs6 두산","잠실","-","2012-06-16 17:00","삼성",8,6,"두산","","정규시즌","패","승"
"","17:00","롯데 5vs4 넥센","목동","-","2012-06-16 17:00","롯데",5,4,"넥센","","정규시즌","패","승"
"","17:00","한화 1vs3 SK","문학","-","2012-06-16 17:00","한화",1,3,"SK","","정규시즌","승","패"
"","17:00","LG 5vs1 KIA","군산","-","2012-06-16 17:00","LG",5,1,"KIA","","정규시즌","패","승"
"06.17(일)","17:00","삼성 2vs8 두산","잠실","-","2012-06-17 17:00","삼성",2,8,"두산","","정규시즌","승","패"
"","17:00","롯데 3vs4 넥센","목동","-","2012-06-17 17:00","롯데",3,4,"넥센","","정규시즌","승","패"
"","17:00","한화 5vs2 SK","문학","-","2012-06-17 17:00","한화",5,2,"SK","","정규시즌","패","승"
"","17:00","LG 0vs6 KIA","군산","-","2012-06-17 17:00","LG",0,6,"KIA","","정규시즌","승","패"
"06.19(화)","18:30","넥센 3vs4 두산","잠실","-","2012-06-19 18:30","넥센",3,4,"두산","","정규시즌","승","패"
"","18:30","롯데 5vs1 SK","문학","-","2012-06-19 18:30","롯데",5,1,"SK","","정규시즌","패","승"
"","18:30","LG 1vs3 한화","대전","-","2012-06-19 18:30","LG",1,3,"한화","","정규시즌","승","패"
"","18:30","KIA 1vs7 삼성","대구","-","2012-06-19 18:30","KIA",1,7,"삼성","","정규시즌","승","패"
"06.20(수)","18:30","넥센 3vs2 두산","잠실","-","2012-06-20 18:30","넥센",3,2,"두산","","정규시즌","패","승"
"","18:30","롯데 1vs3 SK","문학","-","2012-06-20 18:30","롯데",1,3,"SK","","정규시즌","승","패"
"","18:30","LG 1vs4 한화","대전","-","2012-06-20 18:30","LG",1,4,"한화","","정규시즌","승","패"
"","18:30","KIA 0vs0 삼성","대구","-","2012-06-20 18:30","KIA",0,0,"삼성","","정규시즌","무","무"
"06.21(목)","18:30","넥센 0vs3 두산","잠실","-","2012-06-21 18:30","넥센",0,3,"두산","","정규시즌","승","패"
"","18:30","롯데 7vs2 SK","문학","-","2012-06-21 18:30","롯데",7,2,"SK","","정규시즌","패","승"
"","18:30","LG 11vs2 한화","대전","-","2012-06-21 18:30","LG",11,2,"한화","","정규시즌","패","승"
"","18:30","KIA 2vs7 삼성","대구","-","2012-06-21 18:30","KIA",2,7,"삼성","","정규시즌","승","패"
"06.22(금)","18:30","롯데 6vs5 LG","잠실","-","2012-06-22 18:30","롯데",6,5,"LG","","정규시즌","패","승"
"","18:30","삼성 1vs0 넥센","목동","-","2012-06-22 18:30","삼성",1,0,"넥센","","정규시즌","패","승"
"","18:30","두산 4vs5 한화","대전","-","2012-06-22 18:30","두산",4,5,"한화","","정규시즌","승","패"
"","18:30","SK 6vs4 KIA","무등","-","2012-06-22 18:30","SK",6,4,"KIA","","정규시즌","패","승"
"06.23(토)","17:00","롯데 6vs4 LG","잠실","-","2012-06-23 17:00","롯데",6,4,"LG","","정규시즌","패","승"
"","17:00","삼성 8vs5 넥센","목동","-","2012-06-23 17:00","삼성",8,5,"넥센","","정규시즌","패","승"
"","17:00","두산 0vs6 한화","대전","-","2012-06-23 17:00","두산",0,6,"한화","","정규시즌","승","패"
"","17:00","SK 7vs9 KIA","무등","-","2012-06-23 17:00","SK",7,9,"KIA","","정규시즌","승","패"
"06.24(일)","17:00","롯데 7vs1 LG","잠실","-","2012-06-24 17:00","롯데",7,1,"LG","","정규시즌","패","승"
"","17:00","삼성 5vs6 넥센","목동","-","2012-06-24 17:00","삼성",5,6,"넥센","","정규시즌","승","패"
"","17:00","두산 8vs7 한화","대전","-","2012-06-24 17:00","두산",8,7,"한화","","정규시즌","패","승"
"","17:00","SK 1vs2 KIA","무등","-","2012-06-24 17:00","SK",1,2,"KIA","","정규시즌","승","패"
"06.26(화)","18:30","KIA 10vs4 LG","잠실","-","2012-06-26 18:30","KIA",10,4,"LG","","정규시즌","패","승"
"","18:30","두산 3vs13 넥센","목동","-","2012-06-26 18:30","두산",3,13,"넥센","","정규시즌","승","패"
"","18:30","SK 4vs8 삼성","대구","-","2012-06-26 18:30","SK",4,8,"삼성","","정규시즌","승","패"
"","18:30","한화 0vs3 롯데","사직","-","2012-06-26 18:30","한화",0,3,"롯데","","정규시즌","승","패"
"06.27(수)","18:30","KIA 6vs4 LG","잠실","-","2012-06-27 18:30","KIA",6,4,"LG","","정규시즌","패","승"
"","18:30","두산 1vs4 넥센","목동","-","2012-06-27 18:30","두산",1,4,"넥센","","정규시즌","승","패"
"","18:30","SK 6vs1 삼성","대구","-","2012-06-27 18:30","SK",6,1,"삼성","","정규시즌","패","승"
"","18:30","한화 2vs9 롯데","사직","-","2012-06-27 18:30","한화",2,9,"롯데","","정규시즌","승","패"
"06.28(목)","18:30","KIA 13vs8 LG","잠실","-","2012-06-28 18:30","KIA",13,8,"LG","","정규시즌","패","승"
"","18:30","두산 6vs4 넥센","목동","-","2012-06-28 18:30","두산",6,4,"넥센","","정규시즌","패","승"
"","18:30","SK 0vs6 삼성","대구","-","2012-06-28 18:30","SK",0,6,"삼성","","정규시즌","승","패"
"","18:30","한화 2vs5 롯데","사직","-","2012-06-28 18:30","한화",2,5,"롯데","","정규시즌","승","패"
"06.29(금)","18:30","롯데 1vs6 두산","잠실","-","2012-06-29 18:30","롯데",1,6,"두산","","정규시즌","승","패"
"","18:30","LG vs SK","문학","우천취소","2012-06-29 18:30","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA 11vs2 한화","대전","-","2012-06-29 18:30","KIA",11,2,"한화","","정규시즌","패","승"
"","18:30","넥센 1vs5 삼성","대구","-","2012-06-29 18:30","넥센",1,5,"삼성","","정규시즌","승","패"
"06.30(토)","17:00","롯데 1vs5 두산","잠실","-","2012-06-30 17:00","롯데",1,5,"두산","","정규시즌","승","패"
"","17:00","LG 8vs1 SK","문학","-","2012-06-30 17:00","LG",8,1,"SK","","정규시즌","패","승"
"","17:00","KIA vs 한화","대전","우천취소","2012-06-30 17:00","KIA",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","17:00","넥센 vs 삼성","대구","우천취소","2012-06-30 17:00","넥센",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"07.01(일)","17:00","롯데 2vs7 두산","잠실","-","2012-07-01 17:00","롯데",2,7,"두산","","정규시즌","승","패"
"","17:00","LG 5vs2 SK","문학","-","2012-07-01 17:00","LG",5,2,"SK","","정규시즌","패","승"
"","17:00","KIA 2vs1 한화","대전","-","2012-07-01 17:00","KIA",2,1,"한화","","정규시즌","패","승"
"","17:00","넥센 1vs3 삼성","대구","-","2012-07-01 17:00","넥센",1,3,"삼성","","정규시즌","승","패"
"07.03(화)","18:30","삼성 9vs4 LG","잠실","-","2012-07-03 18:30","삼성",9,4,"LG","","정규시즌","패","승"
"","18:30","한화 2vs4 넥센","목동","-","2012-07-03 18:30","한화",2,4,"넥센","","정규시즌","승","패"
"","18:30","SK 4vs6 롯데","사직","-","2012-07-03 18:30","SK",4,6,"롯데","","정규시즌","승","패"
"","18:30","두산 5vs4 KIA","무등","-","2012-07-03 18:30","두산",5,4,"KIA","","정규시즌","패","승"
"07.04(수)","18:30","삼성 4vs1 LG","잠실","-","2012-07-04 18:30","삼성",4,1,"LG","","정규시즌","패","승"
"","18:30","한화 5vs10 넥센","목동","-","2012-07-04 18:30","한화",5,10,"넥센","","정규시즌","승","패"
"","18:30","SK 3vs5 롯데","사직","-","2012-07-04 18:30","SK",3,5,"롯데","","정규시즌","승","패"
"","18:30","두산 0vs1 KIA","무등","-","2012-07-04 18:30","두산",0,1,"KIA","","정규시즌","승","패"
"07.05(목)","18:30","삼성 vs LG","잠실","우천취소","2012-07-05 18:30","삼성",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs 넥센","목동","우천취소","2012-07-05 18:30","한화",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","SK vs 롯데","사직","우천취소","2012-07-05 18:30","SK",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 vs KIA","무등","우천취소","2012-07-05 18:30","두산",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"07.06(금)","18:30","두산 vs LG","잠실","우천취소","2012-07-06 18:30","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA vs 넥센","목동","우천취소","2012-07-06 18:30","KIA",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","SK vs 한화","대전","우천취소","2012-07-06 18:30","SK",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 vs 롯데","사직","우천취소","2012-07-06 18:30","삼성",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"07.07(토)","17:00","두산 3vs2 LG","잠실","-","2012-07-07 17:00","두산",3,2,"LG","","정규시즌","패","승"
"","17:00","KIA 2vs9 넥센","목동","-","2012-07-07 17:00","KIA",2,9,"넥센","","정규시즌","승","패"
"","17:00","SK 2vs4 한화","대전","-","2012-07-07 17:00","SK",2,4,"한화","","정규시즌","승","패"
"","17:00","삼성 0vs7 롯데","사직","-","2012-07-07 17:00","삼성",0,7,"롯데","","정규시즌","승","패"
"07.08(일)","17:00","두산 9vs3 LG","잠실","-","2012-07-08 17:00","두산",9,3,"LG","","정규시즌","패","승"
"","17:00","KIA 2vs1 넥센","목동","-","2012-07-08 17:00","KIA",2,1,"넥센","","정규시즌","패","승"
"","17:00","SK 0vs5 한화","대전","-","2012-07-08 17:00","SK",0,5,"한화","","정규시즌","승","패"
"","17:00","삼성 7vs2 롯데","사직","-","2012-07-08 17:00","삼성",7,2,"롯데","","정규시즌","패","승"
"07.10(화)","18:30","한화 3vs4 두산","잠실","-","2012-07-10 18:30","한화",3,4,"두산","","정규시즌","승","패"
"","18:30","넥센 vs SK","문학","우천취소","2012-07-10 18:30","넥센",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","LG 2vs3 삼성","대구","-","2012-07-10 18:30","LG",2,3,"삼성","","정규시즌","승","패"
"","18:30","롯데 vs KIA","무등","우천취소","2012-07-10 18:30","롯데",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"07.11(수)","18:30","한화 8vs4 두산","잠실","-","2012-07-11 18:30","한화",8,4,"두산","","정규시즌","패","승"
"","18:30","넥센 7vs2 SK","문학","-","2012-07-11 18:30","넥센",7,2,"SK","","정규시즌","패","승"
"","18:30","LG vs 삼성","대구","우천취소","2012-07-11 18:30","LG",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"","18:30","롯데 vs KIA","무등","우천취소","2012-07-11 18:30","롯데",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"07.12(목)","18:30","한화 2vs9 두산","잠실","-","2012-07-12 18:30","한화",2,9,"두산","","정규시즌","승","패"
"","18:30","넥센 2vs10 SK","문학","-","2012-07-12 18:30","넥센",2,10,"SK","","정규시즌","승","패"
"","18:30","LG 5vs6 삼성","대구","-","2012-07-12 18:30","LG",5,6,"삼성","","정규시즌","승","패"
"","18:30","롯데 1vs5 KIA","무등","-","2012-07-12 18:30","롯데",1,5,"KIA","","정규시즌","승","패"
"07.13(금)","18:30","넥센 10vs2 LG","잠실","-","2012-07-13 18:30","넥센",10,2,"LG","","정규시즌","패","승"
"","18:30","두산 0vs3 SK","문학","-","2012-07-13 18:30","두산",0,3,"SK","","정규시즌","승","패"
"","18:30","KIA vs 삼성","대구","우천취소","2012-07-13 18:30","KIA",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 1vs1 롯데","사직","-","2012-07-13 18:30","한화",1,1,"롯데","","정규시즌","무","무"
"07.14(토)","17:00","넥센 vs LG","잠실","우천취소","2012-07-14 17:00","넥센",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","17:00","두산 7vs8 SK","문학","-","2012-07-14 17:00","두산",7,8,"SK","","정규시즌","승","패"
"","17:00","KIA vs 삼성","대구","우천취소","2012-07-14 17:00","KIA",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"","17:00","한화 vs 롯데","사직","우천취소","2012-07-14 17:00","한화",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"07.15(일)","17:00","넥센 vs LG","잠실","우천취소","2012-07-15 17:00","넥센",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","17:00","두산 vs SK","문학","우천취소","2012-07-15 17:00","두산",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","17:00","KIA 8vs11 삼성","대구","-","2012-07-15 17:00","KIA",8,11,"삼성","","정규시즌","승","패"
"","17:00","한화 vs 롯데","사직","우천취소","2012-07-15 17:00","한화",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"07.17(화)","18:30","SK 1vs3 LG","잠실","-","2012-07-17 18:30","SK",1,3,"LG","","정규시즌","승","패"
"","18:30","롯데 3vs6 넥센","목동","-","2012-07-17 18:30","롯데",3,6,"넥센","","정규시즌","승","패"
"","18:30","삼성 vs 한화","대전","우천취소","2012-07-17 18:30","삼성",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 4vs2 KIA","무등","-","2012-07-17 18:30","두산",4,2,"KIA","","정규시즌","패","승"
"07.18(수)","18:30","SK 2vs6 LG","잠실","-","2012-07-18 18:30","SK",2,6,"LG","","정규시즌","승","패"
"","18:30","롯데 5vs0 넥센","목동","-","2012-07-18 18:30","롯데",5,0,"넥센","","정규시즌","패","승"
"","18:30","삼성 11vs1 한화","대전","-","2012-07-18 18:30","삼성",11,1,"한화","","정규시즌","패","승"
"","18:30","두산 4vs7 KIA","무등","-","2012-07-18 18:30","두산",4,7,"KIA","","정규시즌","승","패"
"07.19(목)","18:30","SK 8vs2 LG","잠실","-","2012-07-19 18:30","SK",8,2,"LG","","정규시즌","패","승"
"","18:30","롯데 3vs5 넥센","목동","-","2012-07-19 18:30","롯데",3,5,"넥센","","정규시즌","승","패"
"","18:30","삼성 6vs5 한화","대전","-","2012-07-19 18:30","삼성",6,5,"한화","","정규시즌","패","승"
"","18:30","두산 0vs6 KIA","무등","-","2012-07-19 18:30","두산",0,6,"KIA","","정규시즌","승","패"
"07.21(토)","18:30","WEST 2vs5 EAST","대전","-","2012-07-21 18:30","WEST",2,5,"EAST","","올스타","승","패"
"07.24(화)","18:30","LG 11vs13 두산","잠실","-","2012-07-24 18:30","LG",11,13,"두산","","정규시즌","승","패"
"","18:30","롯데 3vs4 한화","대전","-","2012-07-24 18:30","롯데",3,4,"한화","","정규시즌","승","패"
"","18:30","SK 7vs6 삼성","대구","-","2012-07-24 18:30","SK",7,6,"삼성","","정규시즌","패","승"
"","18:30","넥센 5vs1 KIA","무등","-","2012-07-24 18:30","넥센",5,1,"KIA","","정규시즌","패","승"
"07.25(수)","18:30","LG 3vs7 두산","잠실","-","2012-07-25 18:30","LG",3,7,"두산","","정규시즌","승","패"
"","18:30","롯데 1vs10 한화","대전","-","2012-07-25 18:30","롯데",1,10,"한화","","정규시즌","승","패"
"","18:30","SK 6vs9 삼성","대구","-","2012-07-25 18:30","SK",6,9,"삼성","","정규시즌","승","패"
"","18:30","넥센 1vs3 KIA","무등","-","2012-07-25 18:30","넥센",1,3,"KIA","","정규시즌","승","패"
"07.26(목)","18:30","LG 3vs1 두산","잠실","-","2012-07-26 18:30","LG",3,1,"두산","","정규시즌","패","승"
"","18:30","롯데 9vs2 한화","대전","-","2012-07-26 18:30","롯데",9,2,"한화","","정규시즌","패","승"
"","18:30","SK 1vs8 삼성","대구","-","2012-07-26 18:30","SK",1,8,"삼성","","정규시즌","승","패"
"","18:30","넥센 1vs9 KIA","무등","-","2012-07-26 18:30","넥센",1,9,"KIA","","정규시즌","승","패"
"07.27(금)","18:30","롯데 1vs2 두산","잠실","-","2012-07-27 18:30","롯데",1,2,"두산","","정규시즌","승","패"
"","18:30","삼성 5vs4 넥센","목동","-","2012-07-27 18:30","삼성",5,4,"넥센","","정규시즌","패","승"
"","18:30","LG 6vs1 SK","문학","-","2012-07-27 18:30","LG",6,1,"SK","","정규시즌","패","승"
"","18:30","한화 4vs1 KIA","무등","-","2012-07-27 18:30","한화",4,1,"KIA","","정규시즌","패","승"
"07.28(토)","17:00","롯데 0vs2 두산","잠실","-","2012-07-28 17:00","롯데",0,2,"두산","","정규시즌","승","패"
"","17:00","삼성 6vs1 넥센","목동","-","2012-07-28 17:00","삼성",6,1,"넥센","","정규시즌","패","승"
"","17:00","LG 0vs1 SK","문학","-","2012-07-28 17:00","LG",0,1,"SK","","정규시즌","승","패"
"","17:00","한화 3vs1 KIA","무등","-","2012-07-28 17:00","한화",3,1,"KIA","","정규시즌","패","승"
"07.29(일)","17:00","롯데 4vs2 두산","잠실","-","2012-07-29 17:00","롯데",4,2,"두산","","정규시즌","패","승"
"","17:00","삼성 4vs3 넥센","목동","-","2012-07-29 17:00","삼성",4,3,"넥센","","정규시즌","패","승"
"","17:00","LG 5vs5 SK","문학","-","2012-07-29 17:00","LG",5,5,"SK","","정규시즌","무","무"
"","17:00","한화 7vs1 KIA","무등","-","2012-07-29 17:00","한화",7,1,"KIA","","정규시즌","패","승"
"07.31(화)","18:30","한화 3vs5 LG","잠실","-","2012-07-31 18:30","한화",3,5,"LG","","정규시즌","승","패"
"","18:30","넥센 7vs5 SK","문학","-","2012-07-31 18:30","넥센",7,5,"SK","","정규시즌","패","승"
"","18:30","두산 2vs1 삼성","대구","-","2012-07-31 18:30","두산",2,1,"삼성","","정규시즌","패","승"
"","18:30","KIA 4vs5 롯데","사직","-","2012-07-31 18:30","KIA",4,5,"롯데","","정규시즌","승","패"
"08.01(수)","18:30","한화 5vs2 LG","잠실","-","2012-08-01 18:30","한화",5,2,"LG","","정규시즌","패","승"
"","18:30","넥센 4vs11 SK","문학","-","2012-08-01 18:30","넥센",4,11,"SK","","정규시즌","승","패"
"","18:30","두산 9vs1 삼성","대구","-","2012-08-01 18:30","두산",9,1,"삼성","","정규시즌","패","승"
"","18:30","KIA 13vs4 롯데","사직","-","2012-08-01 18:30","KIA",13,4,"롯데","","정규시즌","패","승"
"08.02(목)","18:30","한화 5vs0 LG","잠실","-","2012-08-02 18:30","한화",5,0,"LG","","정규시즌","패","승"
"","18:30","넥센 4vs8 SK","문학","-","2012-08-02 18:30","넥센",4,8,"SK","","정규시즌","승","패"
"","18:30","두산 3vs0 삼성","대구","-","2012-08-02 18:30","두산",3,0,"삼성","","정규시즌","패","승"
"","18:30","KIA 4vs3 롯데","사직","-","2012-08-02 18:30","KIA",4,3,"롯데","","정규시즌","패","승"
"08.03(금)","18:30","KIA 4vs5 두산","잠실","-","2012-08-03 18:30","KIA",4,5,"두산","","정규시즌","승","패"
"","18:30","LG 8vs2 넥센","목동","-","2012-08-03 18:30","LG",8,2,"넥센","","정규시즌","패","승"
"","18:30","SK 8vs9 한화","대전","-","2012-08-03 18:30","SK",8,9,"한화","","정규시즌","승","패"
"","18:30","삼성 3vs4 롯데","사직","-","2012-08-03 18:30","삼성",3,4,"롯데","","정규시즌","승","패"
"08.04(토)","17:00","KIA 7vs3 두산","잠실","-","2012-08-04 17:00","KIA",7,3,"두산","","정규시즌","패","승"
"","17:00","LG 1vs3 넥센","목동","-","2012-08-04 17:00","LG",1,3,"넥센","","정규시즌","승","패"
"","17:00","SK 6vs1 한화","대전","-","2012-08-04 17:00","SK",6,1,"한화","","정규시즌","패","승"
