"경기날짜및시간","구장","원정팀","원정팀점수","홈팀점수","홈팀","비고"
"2013-07-30 18:30","목동","한화",10,3,"넥센","정규시즌"
"2013-07-30 18:30","문학","NC",4,2,"SK","정규시즌"
"2013-07-30 18:30","사직","두산",2,6,"롯데","정규시즌"
"2013-07-30 18:30","무등","삼성",8,5,"KIA","정규시즌"
"2013-07-31 18:30","목동","한화",2,5,"넥센","정규시즌"
"2013-07-31 18:30","문학","NC",3,0,"SK","정규시즌"
"2013-07-31 18:30","사직","두산",9,1,"롯데","정규시즌"
"2013-07-31 18:30","무등","삼성",16,4,"KIA","정규시즌"
"2013-08-01 18:30","목동","한화",2,5,"넥센","정규시즌"
"2013-08-01 18:30","문학","NC",5,4,"SK","정규시즌"
"2013-08-01 18:30","사직","두산",8,3,"롯데","정규시즌"
"2013-08-01 18:30","무등","삼성",12,2,"KIA","정규시즌"
"2013-08-02 18:30","잠실","삼성",2,4,"LG","정규시즌"
"2013-08-02 18:30","문학","두산",6,4,"SK","정규시즌"
"2013-08-02 18:30","무등","넥센",6,4,"KIA","정규시즌"
"2013-08-02 18:30","마산","한화",0,4,"NC","정규시즌"
"2013-08-03 18:00","잠실","삼성",3,0,"LG","정규시즌"
"2013-08-03 18:00","문학","두산",5,7,"SK","정규시즌"
"2013-08-03 18:00","마산","한화",4,2,"NC","정규시즌"
"2013-08-04 18:00","잠실","삼성",6,9,"LG","정규시즌"
"2013-08-04 18:00","문학","두산",5,2,"SK","정규시즌"
"2013-08-04 18:00","무등","넥센",0,6,"KIA","정규시즌"
"2013-08-06 18:30","잠실","넥센",4,5,"두산","정규시즌"
"2013-08-06 18:30","사직","KIA",3,5,"롯데","정규시즌"
"2013-08-06 18:30","마산","LG",5,1,"NC","정규시즌"
"2013-08-07 18:30","잠실","넥센",7,11,"두산","정규시즌"
"2013-08-07 18:30","사직","KIA",1,7,"롯데","정규시즌"
"2013-08-07 18:30","청주","SK",7,1,"한화","정규시즌"
"2013-08-07 18:30","마산","LG",14,5,"NC","정규시즌"
"2013-08-08 18:30","잠실","롯데",5,4,"LG","정규시즌"
"2013-08-08 18:30","목동","SK",4,1,"넥센","정규시즌"
"2013-08-08 18:30","대구","한화",3,10,"삼성","정규시즌"
"2013-08-08 18:30","마산","KIA",4,5,"NC","정규시즌"
"2013-08-09 18:30","잠실","롯데",2,7,"LG","정규시즌"
"2013-08-09 18:30","목동","SK",4,4,"넥센","정규시즌"
"2013-08-09 18:30","대구","한화",14,2,"삼성","정규시즌"
"2013-08-09 18:30","마산","KIA",5,2,"NC","정규시즌"
"2013-08-10 18:00","잠실","LG",3,2,"두산","정규시즌"
"2013-08-10 18:00","목동","한화",5,11,"넥센","정규시즌"
"2013-08-10 18:00","문학","롯데",0,6,"SK","정규시즌"
"2013-08-10 18:00","무등","삼성",10,4,"KIA","정규시즌"
"2013-08-11 18:00","잠실","LG",3,1,"두산","정규시즌"
"2013-08-11 18:00","목동","한화",6,3,"넥센","정규시즌"
"2013-08-11 18:00","문학","롯데",3,4,"SK","정규시즌"
"2013-08-11 18:00","무등","삼성",5,6,"KIA","정규시즌"
"2013-08-13 18:30","잠실","롯데",2,3,"두산","정규시즌"
"2013-08-13 18:30","문학","KIA",2,9,"SK","정규시즌"
"2013-08-13 18:30","대구","LG",16,9,"삼성","정규시즌"
"2013-08-13 18:30","청주","NC",3,1,"한화","정규시즌"
"2013-08-14 18:30","잠실","롯데",6,7,"두산","정규시즌"
"2013-08-14 18:30","문학","KIA",1,8,"SK","정규시즌"
"2013-08-14 18:30","대구","LG",2,9,"삼성","정규시즌"
"2013-08-14 18:30","청주","NC",5,1,"한화","정규시즌"
"2013-08-15 18:00","잠실","한화",4,6,"LG","정규시즌"
"2013-08-15 18:00","사직","넥센",6,1,"롯데","정규시즌"
"2013-08-15 18:00","무등","두산",4,0,"KIA","정규시즌"
"2013-08-15 18:00","마산","삼성",2,4,"NC","정규시즌"
"2013-08-16 18:30","잠실","한화",2,1,"LG","정규시즌"
"2013-08-16 18:30","사직","넥센",3,9,"롯데","정규시즌"
"2013-08-16 18:30","무등","두산",9,7,"KIA","정규시즌"
"2013-08-16 18:30","마산","삼성",1,3,"NC","정규시즌"
"2013-08-17 18:00","잠실","SK",1,4,"두산","정규시즌"
"2013-08-17 18:00","사직","NC",3,5,"롯데","정규시즌"
"2013-08-17 18:00","군산","LG",4,3,"KIA","정규시즌"
"2013-08-17 18:00","포항","넥센",1,2,"삼성","정규시즌"
"2013-08-18 18:00","잠실","SK",9,0,"두산","정규시즌"
"2013-08-18 18:00","사직","NC",6,6,"롯데","정규시즌"
"2013-08-18 18:00","군산","LG",4,7,"KIA","정규시즌"
"2013-08-18 18:00","포항","넥센",5,4,"삼성","정규시즌"
"2013-08-20 18:30","잠실","NC",8,6,"두산","정규시즌"
"2013-08-20 18:30","목동","LG",5,3,"넥센","정규시즌"
"2013-08-20 18:30","대전","롯데",4,0,"한화","정규시즌"
"2013-08-20 18:30","대구","SK",8,4,"삼성","정규시즌"
"2013-08-21 18:30","잠실","NC",7,5,"두산","정규시즌"
"2013-08-21 18:30","목동","LG",4,6,"넥센","정규시즌"
"2013-08-21 18:30","대전","롯데",6,4,"한화","정규시즌"
"2013-08-21 18:30","대구","SK",7,9,"삼성","정규시즌"
"2013-08-22 18:30","목동","NC",1,6,"넥센","정규시즌"
"2013-08-22 18:30","문학","LG",1,6,"SK","정규시즌"
"2013-08-22 18:30","대전","KIA",3,4,"한화","정규시즌"
"2013-08-22 18:30","대구","두산",2,4,"삼성","정규시즌"
"2013-08-23 18:30","목동","NC",6,5,"넥센","정규시즌"
"2013-08-23 18:30","문학","LG",11,5,"SK","정규시즌"
"2013-08-23 18:30","대구","두산",13,4,"삼성","정규시즌"
"2013-08-24 18:00","잠실","한화",6,2,"두산","정규시즌"
"2013-08-24 18:00","목동","KIA",2,4,"넥센","정규시즌"
"2013-08-25 18:00","잠실","한화",3,2,"두산","정규시즌"
"2013-08-25 18:00","목동","KIA",9,6,"넥센","정규시즌"
"2013-08-25 18:00","사직","삼성",5,2,"롯데","정규시즌"
"2013-08-25 18:00","마산","SK",2,0,"NC","정규시즌"
"2013-08-27 18:30","잠실","넥센",1,0,"LG","정규시즌"
"2013-08-27 18:30","문학","한화",0,3,"SK","정규시즌"
"2013-08-27 18:30","대구","NC",1,2,"삼성","정규시즌"
"2013-08-27 18:30","무등","롯데",7,2,"KIA","정규시즌"
"2013-08-28 18:30","잠실","넥센",4,3,"LG","정규시즌"
"2013-08-28 18:30","문학","한화",3,4,"SK","정규시즌"
"2013-08-28 18:30","대구","NC",9,1,"삼성","정규시즌"
"2013-08-28 18:30","무등","롯데",4,5,"KIA","정규시즌"
"2013-08-29 18:30","문학","삼성",2,5,"SK","정규시즌"
"2013-08-29 18:30","사직","한화",0,1,"롯데","정규시즌"
"2013-08-29 18:30","마산","두산",6,0,"NC","정규시즌"
"2013-08-30 18:30","문학","삼성",5,1,"SK","정규시즌"
"2013-08-30 18:30","사직","한화",4,6,"롯데","정규시즌"
"2013-08-30 18:30","무등","넥센",4,1,"KIA","정규시즌"
"2013-08-30 18:30","마산","두산",5,4,"NC","정규시즌"
"2013-08-31 18:00","대전","넥센",2,3,"한화","정규시즌"
"2013-08-31 18:00","사직","LG",8,2,"롯데","정규시즌"
"2013-08-31 18:00","무등","NC",7,3,"KIA","정규시즌"
"2013-09-01 17:00","잠실","삼성",0,4,"두산","정규시즌"
"2013-09-01 17:00","대전","넥센",7,3,"한화","정규시즌"
"2013-09-01 17:00","사직","LG",3,2,"롯데","정규시즌"
"2013-09-01 17:00","무등","NC",12,3,"KIA","정규시즌"
"2013-09-03 18:30","잠실","SK",4,3,"LG","정규시즌"
"2013-09-03 18:30","목동","롯데",5,4,"넥센","정규시즌"
"2013-09-03 18:30","대전","두산",12,2,"한화","정규시즌"
"2013-09-03 18:30","대구","KIA",5,2,"삼성","정규시즌"
"2013-09-04 18:30","잠실","SK",1,2,"LG","정규시즌"
"2013-09-04 18:30","목동","롯데",2,5,"넥센","정규시즌"
"2013-09-04 18:30","대전","두산",7,5,"한화","정규시즌"
"2013-09-04 18:30","대구","KIA",7,5,"삼성","정규시즌"
"2013-09-05 18:30","잠실","KIA",2,6,"두산","정규시즌"
"2013-09-05 18:30","대전","LG",1,2,"한화","정규시즌"
"2013-09-05 18:30","사직","SK",6,3,"롯데","정규시즌"
"2013-09-05 18:30","마산","넥센",2,1,"NC","정규시즌"
"2013-09-06 18:30","잠실","KIA",5,6,"두산","정규시즌"
"2013-09-06 18:30","대전","LG",6,3,"한화","정규시즌"
"2013-09-07 17:00","잠실","삼성",7,2,"LG","정규시즌"
"2013-09-07 17:00","목동","두산",1,10,"넥센","정규시즌"
"2013-09-07 17:00","문학","NC",3,4,"SK","정규시즌"
"2013-09-07 17:00","무등","한화",11,5,"KIA","정규시즌"
"2013-09-08 17:00","잠실","삼성",4,5,"LG","정규시즌"
"2013-09-08 17:00","목동","두산",5,6,"넥센","정규시즌"
"2013-09-08 17:00","문학","NC",6,10,"SK","정규시즌"
"2013-09-08 17:00","무등","한화",8,7,"KIA","정규시즌"
"2013-09-10 18:30","마산","롯데",2,3,"NC","정규시즌"
"2013-09-10 18:30","군산","SK",5,3,"KIA","정규시즌"
"2013-09-11 18:30","목동","삼성",7,1,"넥센","정규시즌"
"2013-09-11 18:30","마산","롯데",2,0,"NC","정규시즌"
"2013-09-11 18:30","군산","SK",1,2,"KIA","정규시즌"
"2013-09-12 18:30","잠실","KIA",3,11,"LG","정규시즌"
"2013-09-12 18:30","문학","두산",9,7,"SK","정규시즌"
"2013-09-12 18:30","대구","롯데",1,0,"삼성","정규시즌"
"2013-09-12 18:30","마산","한화",8,5,"NC","정규시즌"
"2013-09-13 18:30","잠실","KIA",2,7,"LG","정규시즌"
"2013-09-13 18:30","문학","두산",1,6,"SK","정규시즌"
"2013-09-13 18:30","대구","롯데",5,10,"삼성","정규시즌"
"2013-09-13 18:30","마산","한화",1,9,"NC","정규시즌"
"2013-09-14 17:00","잠실","NC",0,1,"LG","정규시즌"
"2013-09-14 17:00","문학","넥센",7,3,"SK","정규시즌"
"2013-09-14 17:00","대전","삼성",3,4,"한화","정규시즌"
"2013-09-14 17:00","사직","두산",11,4,"롯데","정규시즌"
"2013-09-15 17:00","잠실","NC",2,0,"LG","정규시즌"
"2013-09-15 17:00","문학","넥센",7,6,"SK","정규시즌"
"2013-09-15 17:00","대전","삼성",9,2,"한화","정규시즌"
"2013-09-15 17:00","사직","두산",6,6,"롯데","정규시즌"
"2013-09-16 18:30","대전","KIA",6,9,"한화","정규시즌"
"2013-09-16 18:30","마산","넥센",3,1,"NC","정규시즌"
"2013-09-17 18:30","문학","LG",5,3,"SK","정규시즌"
"2013-09-17 18:30","대전","KIA",5,2,"한화","정규시즌"
"2013-09-17 18:30","사직","넥센",7,1,"롯데","정규시즌"
"2013-09-17 18:30","포항","두산",3,4,"삼성","정규시즌"
"2013-09-18 17:00","잠실","한화",1,3,"두산","정규시즌"
"2013-09-18 17:00","문학","LG",8,4,"SK","정규시즌"
"2013-09-18 17:00","사직","KIA",3,12,"롯데","정규시즌"
"2013-09-18 17:00","포항","NC",5,8,"삼성","정규시즌"
"2013-09-19 15:00","문학","LG",2,8,"SK","정규시즌"
"2013-09-19 17:00","잠실","삼성",7,1,"두산","정규시즌"
"2013-09-19 17:00","사직","NC",3,4,"롯데","정규시즌"
"2013-09-19 17:00","무등","넥센",4,1,"KIA","정규시즌"
"2013-09-20 17:00","잠실","두산",6,0,"LG","정규시즌"
"2013-09-20 17:00","대전","SK",5,6,"한화","정규시즌"
"2013-09-20 17:00","무등","넥센",6,0,"KIA","정규시즌"
"2013-09-21 17:00","잠실","KIA",6,8,"두산","정규시즌"
"2013-09-21 17:00","목동","삼성",8,6,"넥센","정규시즌"
"2013-09-21 17:00","대전","SK",9,3,"한화","정규시즌"
"2013-09-22 17:00","잠실","KIA",3,11,"두산","정규시즌"
"2013-09-22 17:00","목동","롯데",3,4,"넥센","정규시즌"
"2013-09-22 17:00","대전","SK",3,2,"한화","정규시즌"
"2013-09-22 17:00","마산","LG",6,1,"NC","정규시즌"
"2013-09-23 18:30","잠실","롯데",10,3,"두산","정규시즌"
"2013-09-23 18:30","대구","한화",1,4,"삼성","정규시즌"
"2013-09-24 18:30","문학","삼성",6,4,"SK","정규시즌"
"2013-09-24 18:30","무등","롯데",8,2,"KIA","정규시즌"
"2013-09-25 18:30","목동","NC",1,0,"넥센","정규시즌"
"2013-09-25 18:30","문학","삼성",7,3,"SK","정규시즌"
"2013-09-25 18:30","대전","LG",1,8,"한화","정규시즌"
"2013-09-25 18:30","무등","롯데",1,7,"KIA","정규시즌"
"2013-09-26 18:30","잠실","NC",1,8,"두산","정규시즌"
"2013-09-26 18:30","문학","삼성",5,8,"SK","정규시즌"
"2013-09-26 18:30","무등","롯데",2,1,"KIA","정규시즌"
"2013-09-27 18:30","문학","KIA",1,1,"SK","정규시즌"
"2013-09-27 18:30","대구","롯데",4,3,"삼성","정규시즌"
"2013-09-27 18:30","마산","한화",2,3,"NC","정규시즌"
"2013-09-28 17:00","잠실","넥센",4,0,"LG","정규시즌"
"2013-09-28 17:00","문학","KIA",14,6,"SK","정규시즌"
"2013-09-28 17:00","사직","한화",0,6,"롯데","정규시즌"
"2013-09-29 17:00","잠실","삼성",5,7,"LG","정규시즌"
"2013-09-29 17:00","목동","두산",6,11,"넥센","정규시즌"
"2013-09-29 17:00","무등","한화",14,10,"KIA","정규시즌"
"2013-09-30 18:30","잠실","두산",7,3,"LG","정규시즌"
"2013-09-30 18:30","대전","삼성",9,2,"한화","정규시즌"
"2013-09-30 18:30","사직","SK",1,7,"롯데","정규시즌"
"2013-09-30 18:30","마산","KIA",3,0,"NC","정규시즌"
"2013-10-01 18:30","대전","삼성",8,2,"한화","정규시즌"
"2013-10-01 18:30","사직","LG",3,4,"롯데","정규시즌"
"2013-10-01 18:30","마산","넥센",2,6,"NC","정규시즌"
"2013-10-02 18:30","잠실","한화",11,8,"LG","정규시즌"
"2013-10-02 18:30","사직","삼성",9,2,"롯데","정규시즌"
"2013-10-02 18:30","무등","SK",9,0,"KIA","정규시즌"
"2013-10-02 18:30","마산","넥센",2,1,"NC","정규시즌"
"2013-10-03 14:00","무등","두산",7,6,"KIA","정규시즌"
"2013-10-03 17:00","잠실","한화",0,1,"LG","정규시즌"
"2013-10-03 17:00","문학","넥센",6,10,"SK","정규시즌"
"2013-10-03 17:00","사직","삼성",7,8,"롯데","정규시즌"
"2013-10-04 18:30","사직","SK",2,7,"롯데","정규시즌"
"2013-10-04 18:30","무등","넥센",8,3,"KIA","정규시즌"
"2013-10-05 17:00","잠실","두산",2,5,"LG","정규시즌"
"2013-10-05 17:00","대전","넥센",1,2,"한화","정규시즌"
"2013-10-05 17:00","마산","SK",5,6,"NC","정규시즌"
"2013-10-08 18:00","목동","두산",3,4,"넥센","준플레이오프"
"2013-10-09 18:00","목동","두산",2,3,"넥센","준플레이오프"
"2013-10-11 18:00","잠실","넥센",3,4,"두산","준플레이오프"
"2013-10-12 14:00","잠실","넥센",1,2,"두산","준플레이오프"
"2013-10-14 18:00","목동","두산",8,5,"넥센","준플레이오프"
"2013-10-16 18:00","잠실","두산",4,2,"LG","플레이오프"
"2013-10-17 18:00","잠실","두산",0,2,"LG","플레이오프"
"2013-10-19 14:00","잠실","LG",4,5,"두산","플레이오프"
"2013-10-20 14:00","잠실","LG",1,5,"두산","플레이오프"
"2013-10-24 18:00","대구","두산",7,2,"삼성","한국시리즈"
"2013-10-25 18:00","대구","두산",5,1,"삼성","한국시리즈"
"2013-10-27 14:00","잠실","삼성",3,2,"두산","한국시리즈"
"2013-10-28 18:00","잠실","삼성",1,2,"두산","한국시리즈"
"2013-10-29 18:00","잠실","삼성",7,5,"두산","한국시리즈"
"2013-10-31 18:00","대구","두산",2,6,"삼성","한국시리즈"
"2013-11-01 18:00","대구","두산",3,7,"삼성","한국시리즈"
