"날짜","시간","경기","구장","비고","경기날짜및시간","원정팀","원정팀_점수","홈팀_점수","홈팀","비고.1","비고.2","홈팀_결과","원정팀_결과"
"05.22(일)","17:00","롯데 4vs7 LG","잠실","-","2011-05-22 17:00","롯데",4,7,"LG","","정규시즌","승","패"
"","17:00","넥센 2vs4 SK","문학","-","2011-05-22 17:00","넥센",2,4,"SK","","정규시즌","승","패"
"","17:00","두산 4vs5 삼성","대구","-","2011-05-22 17:00","두산",4,5,"삼성","","정규시즌","승","패"
"","17:00","한화 1vs13 KIA","군산","-","2011-05-22 17:00","한화",1,13,"KIA","","정규시즌","승","패"
"05.24(화)","18:30","두산 5vs3 LG","잠실","-","2011-05-24 18:30","두산",5,3,"LG","","정규시즌","패","승"
"","18:30","KIA 4vs3 넥센","목동","-","2011-05-24 18:30","KIA",4,3,"넥센","","정규시즌","패","승"
"","18:30","SK 2vs3 한화","대전","-","2011-05-24 18:30","SK",2,3,"한화","","정규시즌","승","패"
"","18:30","삼성 3vs4 롯데","사직","-","2011-05-24 18:30","삼성",3,4,"롯데","","정규시즌","승","패"
"05.25(수)","18:30","두산 3vs7 LG","잠실","-","2011-05-25 18:30","두산",3,7,"LG","","정규시즌","승","패"
"","18:30","KIA 8vs1 넥센","목동","-","2011-05-25 18:30","KIA",8,1,"넥센","","정규시즌","패","승"
"","18:30","SK 9vs1 한화","대전","-","2011-05-25 18:30","SK",9,1,"한화","","정규시즌","패","승"
"","18:30","삼성 3vs3 롯데","사직","-","2011-05-25 18:30","삼성",3,3,"롯데","","정규시즌","무","무"
"05.26(목)","18:30","두산 1vs2 LG","잠실","-","2011-05-26 18:30","두산",1,2,"LG","","정규시즌","승","패"
"","18:30","KIA 5vs1 넥센","목동","-","2011-05-26 18:30","KIA",5,1,"넥센","","정규시즌","패","승"
"","18:30","SK 8vs6 한화","대전","-","2011-05-26 18:30","SK",8,6,"한화","","정규시즌","패","승"
"","18:30","삼성 vs 롯데","사직","우천취소","2011-05-26 18:30","삼성",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"05.27(금)","18:30","한화 11vs10 두산","잠실","-","2011-05-27 18:30","한화",11,10,"두산","","정규시즌","패","승"
"","18:30","LG 3vs4 넥센","목동","-","2011-05-27 18:30","LG",3,4,"넥센","","정규시즌","승","패"
"","18:30","SK 3vs9 삼성","대구","-","2011-05-27 18:30","SK",3,9,"삼성","","정규시즌","승","패"
"","18:30","롯데 3vs11 KIA","무등","-","2011-05-27 18:30","롯데",3,11,"KIA","","정규시즌","승","패"
"05.28(토)","17:00","한화 6vs0 두산","잠실","-","2011-05-28 17:00","한화",6,0,"두산","","정규시즌","패","승"
"","17:00","SK 2vs3 삼성","대구","-","2011-05-28 17:00","SK",2,3,"삼성","","정규시즌","승","패"
"","17:00","롯데 9vs0 KIA","무등","-","2011-05-28 17:00","롯데",9,0,"KIA","","정규시즌","패","승"
"","18:30","LG 4vs3 넥센","목동","-","2011-05-28 18:30","LG",4,3,"넥센","","정규시즌","패","승"
"05.29(일)","17:00","한화 3vs6 두산","잠실","-","2011-05-29 17:00","한화",3,6,"두산","","정규시즌","승","패"
"","17:00","SK 4vs0 삼성","대구","-","2011-05-29 17:00","SK",4,0,"삼성","","정규시즌","패","승"
"","17:00","롯데 5vs7 KIA","무등","-","2011-05-29 17:00","롯데",5,7,"KIA","","정규시즌","승","패"
"","18:30","LG 4vs8 넥센","목동","-","2011-05-29 18:30","LG",4,8,"넥센","","정규시즌","승","패"
"05.31(화)","18:30","KIA 1vs4 LG","잠실","-","2011-05-31 18:30","KIA",1,4,"LG","","정규시즌","승","패"
"","18:30","두산 5vs1 SK","문학","-","2011-05-31 18:30","두산",5,1,"SK","","정규시즌","패","승"
"","18:30","삼성 3vs2 한화","대전","-","2011-05-31 18:30","삼성",3,2,"한화","","정규시즌","패","승"
"","18:30","넥센 7vs8 롯데","사직","-","2011-05-31 18:30","넥센",7,8,"롯데","","정규시즌","승","패"
"06.01(수)","18:30","KIA 6vs1 LG","잠실","-","2011-06-01 18:30","KIA",6,1,"LG","","정규시즌","패","승"
"","18:30","두산 2vs1 SK","문학","-","2011-06-01 18:30","두산",2,1,"SK","","정규시즌","패","승"
"","18:30","삼성 5vs6 한화","대전","-","2011-06-01 18:30","삼성",5,6,"한화","","정규시즌","승","패"
"","18:30","넥센 2vs5 롯데","사직","-","2011-06-01 18:30","넥센",2,5,"롯데","","정규시즌","승","패"
"06.02(목)","18:30","KIA 8vs0 LG","잠실","-","2011-06-02 18:30","KIA",8,0,"LG","","정규시즌","패","승"
"","18:30","두산 5vs6 SK","문학","-","2011-06-02 18:30","두산",5,6,"SK","","정규시즌","승","패"
"","18:30","삼성 3vs4 한화","대전","-","2011-06-02 18:30","삼성",3,4,"한화","","정규시즌","승","패"
"","18:30","넥센 11vs10 롯데","사직","-","2011-06-02 18:30","넥센",11,10,"롯데","","정규시즌","패","승"
"06.03(금)","18:30","삼성 3vs4 두산","잠실","-","2011-06-03 18:30","삼성",3,4,"두산","","정규시즌","승","패"
"","18:30","KIA 4vs1 SK","문학","-","2011-06-03 18:30","KIA",4,1,"SK","","정규시즌","패","승"
"","18:30","넥센 4vs1 한화","대전","-","2011-06-03 18:30","넥센",4,1,"한화","","정규시즌","패","승"
"","18:30","LG 7vs5 롯데","사직","-","2011-06-03 18:30","LG",7,5,"롯데","","정규시즌","패","승"
"06.04(토)","14:00","LG 6vs4 롯데","사직","-","2011-06-04 14:00","LG",6,4,"롯데","","정규시즌","패","승"
"","17:00","삼성 11vs4 두산","잠실","-","2011-06-04 17:00","삼성",11,4,"두산","","정규시즌","패","승"
"","17:00","KIA 3vs2 SK","문학","-","2011-06-04 17:00","KIA",3,2,"SK","","정규시즌","패","승"
"","17:00","넥센 1vs3 한화","대전","-","2011-06-04 17:00","넥센",1,3,"한화","","정규시즌","승","패"
"06.05(일)","17:00","삼성 8vs3 두산","잠실","-","2011-06-05 17:00","삼성",8,3,"두산","","정규시즌","패","승"
"","17:00","KIA 2vs1 SK","문학","-","2011-06-05 17:00","KIA",2,1,"SK","","정규시즌","패","승"
"","17:00","넥센 2vs4 한화","대전","-","2011-06-05 17:00","넥센",2,4,"한화","","정규시즌","승","패"
"","17:00","LG 5vs11 롯데","사직","-","2011-06-05 17:00","LG",5,11,"롯데","","정규시즌","승","패"
"06.07(화)","18:30","한화 0vs4 LG","잠실","-","2011-06-07 18:30","한화",0,4,"LG","","정규시즌","승","패"
"","18:30","SK 6vs1 넥센","목동","-","2011-06-07 18:30","SK",6,1,"넥센","","정규시즌","패","승"
"","18:30","롯데 1vs9 삼성","대구","-","2011-06-07 18:30","롯데",1,9,"삼성","","정규시즌","승","패"
"","18:30","두산 2vs5 KIA","무등","-","2011-06-07 18:30","두산",2,5,"KIA","","정규시즌","승","패"
"06.08(수)","18:30","한화 5vs6 LG","잠실","-","2011-06-08 18:30","한화",5,6,"LG","","정규시즌","승","패"
"","18:30","SK 4vs1 넥센","목동","-","2011-06-08 18:30","SK",4,1,"넥센","","정규시즌","패","승"
"","18:30","롯데 4vs12 삼성","대구","-","2011-06-08 18:30","롯데",4,12,"삼성","","정규시즌","승","패"
"","18:30","두산 2vs6 KIA","무등","-","2011-06-08 18:30","두산",2,6,"KIA","","정규시즌","승","패"
"06.09(목)","18:30","한화 4vs1 LG","잠실","-","2011-06-09 18:30","한화",4,1,"LG","","정규시즌","패","승"
"","18:30","SK 9vs10 넥센","목동","-","2011-06-09 18:30","SK",9,10,"넥센","","정규시즌","승","패"
"","18:30","롯데 13vs7 삼성","대구","-","2011-06-09 18:30","롯데",13,7,"삼성","","정규시즌","패","승"
"","18:30","두산 2vs3 KIA","무등","-","2011-06-09 18:30","두산",2,3,"KIA","","정규시즌","승","패"
"06.10(금)","18:30","SK 5vs8 두산","잠실","-","2011-06-10 18:30","SK",5,8,"두산","","정규시즌","승","패"
"","18:30","삼성 2vs1 넥센","목동","-","2011-06-10 18:30","삼성",2,1,"넥센","","정규시즌","패","승"
"","18:30","한화 6vs7 롯데","사직","-","2011-06-10 18:30","한화",6,7,"롯데","","정규시즌","승","패"
"","18:30","LG 7vs6 KIA","군산","-","2011-06-10 18:30","LG",7,6,"KIA","","정규시즌","패","승"
"06.11(토)","17:00","SK 7vs1 두산","잠실","-","2011-06-11 17:00","SK",7,1,"두산","","정규시즌","패","승"
"","17:00","삼성 6vs3 넥센","목동","-","2011-06-11 17:00","삼성",6,3,"넥센","","정규시즌","패","승"
"","17:00","한화 9vs3 롯데","사직","-","2011-06-11 17:00","한화",9,3,"롯데","","정규시즌","패","승"
"","17:00","LG 14vs8 KIA","군산","-","2011-06-11 17:00","LG",14,8,"KIA","","정규시즌","패","승"
"06.12(일)","17:00","SK 6vs0 두산","잠실","-","2011-06-12 17:00","SK",6,0,"두산","","정규시즌","패","승"
"","17:00","삼성 5vs3 넥센","목동","-","2011-06-12 17:00","삼성",5,3,"넥센","","정규시즌","패","승"
"","17:00","한화 2vs17 롯데","사직","-","2011-06-12 17:00","한화",2,17,"롯데","","정규시즌","승","패"
"","17:00","LG 1vs8 KIA","군산","-","2011-06-12 17:00","LG",1,8,"KIA","","정규시즌","승","패"
"06.14(화)","18:30","넥센 3vs5 두산","잠실","-","2011-06-14 18:30","넥센",3,5,"두산","","정규시즌","승","패"
"","18:30","롯데 5vs8 SK","문학","-","2011-06-14 18:30","롯데",5,8,"SK","","정규시즌","승","패"
"","18:30","KIA 3vs12 한화","대전","-","2011-06-14 18:30","KIA",3,12,"한화","","정규시즌","승","패"
"","18:30","LG 3vs7 삼성","대구","-","2011-06-14 18:30","LG",3,7,"삼성","","정규시즌","승","패"
"06.15(수)","18:30","넥센 4vs13 두산","잠실","-","2011-06-15 18:30","넥센",4,13,"두산","","정규시즌","승","패"
"","18:30","롯데 1vs4 SK","문학","-","2011-06-15 18:30","롯데",1,4,"SK","","정규시즌","승","패"
"","18:30","KIA 6vs5 한화","대전","-","2011-06-15 18:30","KIA",6,5,"한화","","정규시즌","패","승"
"","18:30","LG 3vs9 삼성","대구","-","2011-06-15 18:30","LG",3,9,"삼성","","정규시즌","승","패"
"06.16(목)","18:30","넥센 10vs5 두산","잠실","-","2011-06-16 18:30","넥센",10,5,"두산","","정규시즌","패","승"
"","18:30","롯데 7vs2 SK","문학","-","2011-06-16 18:30","롯데",7,2,"SK","","정규시즌","패","승"
"","18:30","KIA 1vs7 한화","대전","-","2011-06-16 18:30","KIA",1,7,"한화","","정규시즌","승","패"
"","18:30","LG 4vs6 삼성","대구","-","2011-06-16 18:30","LG",4,6,"삼성","","정규시즌","승","패"
"06.17(금)","18:30","SK 6vs4 LG","잠실","-","2011-06-17 18:30","SK",6,4,"LG","","정규시즌","패","승"
"","18:30","롯데 1vs8 넥센","목동","-","2011-06-17 18:30","롯데",1,8,"넥센","","정규시즌","승","패"
"","18:30","두산 8vs11 한화","대전","-","2011-06-17 18:30","두산",8,11,"한화","","정규시즌","승","패"
"","18:30","삼성 1vs17 KIA","무등","-","2011-06-17 18:30","삼성",1,17,"KIA","","정규시즌","승","패"
"06.18(토)","17:00","SK 5vs8 LG","잠실","-","2011-06-18 17:00","SK",5,8,"LG","","정규시즌","승","패"
"","17:00","롯데 3vs7 넥센","목동","-","2011-06-18 17:00","롯데",3,7,"넥센","","정규시즌","승","패"
"","17:00","두산 13vs3 한화","대전","-","2011-06-18 17:00","두산",13,3,"한화","","정규시즌","패","승"
"","17:00","삼성 4vs9 KIA","무등","-","2011-06-18 17:00","삼성",4,9,"KIA","","정규시즌","승","패"
"06.19(일)","17:00","SK 6vs2 LG","잠실","-","2011-06-19 17:00","SK",6,2,"LG","","정규시즌","패","승"
"","17:00","롯데 10vs4 넥센","목동","-","2011-06-19 17:00","롯데",10,4,"넥센","","정규시즌","패","승"
"","17:00","두산 1vs2 한화","대전","-","2011-06-19 17:00","두산",1,2,"한화","","정규시즌","승","패"
"","17:00","삼성 4vs3 KIA","무등","-","2011-06-19 17:00","삼성",4,3,"KIA","","정규시즌","패","승"
"06.21(화)","18:30","넥센 3vs7 LG","잠실","-","2011-06-21 18:30","넥센",3,7,"LG","","정규시즌","승","패"
"","18:30","한화 2vs5 삼성","대구","-","2011-06-21 18:30","한화",2,5,"삼성","","정규시즌","승","패"
"","18:30","두산 6vs3 롯데","사직","-","2011-06-21 18:30","두산",6,3,"롯데","","정규시즌","패","승"
"","18:30","SK 7vs3 KIA","무등","-","2011-06-21 18:30","SK",7,3,"KIA","","정규시즌","패","승"
"06.22(수)","18:30","넥센 vs LG","잠실","우천취소","2011-06-22 18:30","넥센",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 5vs19 삼성","대구","-","2011-06-22 18:30","한화",5,19,"삼성","","정규시즌","승","패"
"","18:30","두산 vs 롯데","사직","우천취소","2011-06-22 18:30","두산",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"","18:30","SK vs KIA","무등","우천취소","2011-06-22 18:30","SK",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"06.23(목)","18:30","넥센 vs LG","잠실","우천취소","2011-06-23 18:30","넥센",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 2vs8 삼성","대구","-","2011-06-23 18:30","한화",2,8,"삼성","","정규시즌","승","패"
"","18:30","두산 9vs5 롯데","사직","-","2011-06-23 18:30","두산",9,5,"롯데","","정규시즌","패","승"
"","18:30","SK 2vs8 KIA","무등","-","2011-06-23 18:30","SK",2,8,"KIA","","정규시즌","승","패"
"06.24(금)","18:30","KIA vs 두산","잠실","우천취소","2011-06-24 18:30","KIA",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","LG vs SK","문학","우천취소","2011-06-24 18:30","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","롯데 vs 한화","대전","우천취소","2011-06-24 18:30","롯데",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","넥센 9vs5 삼성","대구","-","2011-06-24 18:30","넥센",9,5,"삼성","","정규시즌","패","승"
"06.25(토)","17:00","KIA vs 두산","잠실","우천취소","2011-06-25 17:00","KIA",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","17:00","LG vs SK","문학","우천취소","2011-06-25 17:00","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","17:00","롯데 vs 한화","대전","우천취소","2011-06-25 17:00","롯데",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","17:00","넥센 vs 삼성","대구","우천취소","2011-06-25 17:00","넥센",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"06.26(일)","17:00","KIA vs 두산","잠실","우천취소","2011-06-26 17:00","KIA",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","17:00","LG vs SK","문학","우천취소","2011-06-26 17:00","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","17:00","롯데 vs 한화","대전","우천취소","2011-06-26 17:00","롯데",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","17:00","넥센 vs 삼성","대구","우천취소","2011-06-26 17:00","넥센",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"06.28(화)","18:30","삼성 4vs3 LG","잠실","-","2011-06-28 18:30","삼성",4,3,"LG","","정규시즌","패","승"
"","18:30","두산 6vs5 넥센","목동","-","2011-06-28 18:30","두산",6,5,"넥센","","정규시즌","패","승"
"","18:30","한화 5vs1 SK","문학","-","2011-06-28 18:30","한화",5,1,"SK","","정규시즌","패","승"
"","18:30","KIA 7vs2 롯데","사직","-","2011-06-28 18:30","KIA",7,2,"롯데","","정규시즌","패","승"
"06.29(수)","18:30","삼성 vs LG","잠실","우천취소","2011-06-29 18:30","삼성",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 vs 넥센","목동","우천취소","2011-06-29 18:30","두산",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs SK","문학","우천취소","2011-06-29 18:30","한화",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA 7vs2 롯데","사직","-","2011-06-29 18:30","KIA",7,2,"롯데","","정규시즌","패","승"
"06.30(목)","18:30","삼성 vs LG","잠실","우천취소","2011-06-30 18:30","삼성",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 vs 넥센","목동","우천취소","2011-06-30 18:30","두산",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 9vs6 SK","문학","-","2011-06-30 18:30","한화",9,6,"SK","","정규시즌","패","승"
"","18:30","KIA 0vs4 롯데","사직","-","2011-06-30 18:30","KIA",0,4,"롯데","","정규시즌","승","패"
"07.01(금)","18:30","두산 6vs0 LG","잠실","-","2011-07-01 18:30","두산",6,0,"LG","","정규시즌","패","승"
"","18:30","SK 5vs6 넥센","목동","-","2011-07-01 18:30","SK",5,6,"넥센","","정규시즌","승","패"
"","18:30","롯데 4vs5 삼성","대구","-","2011-07-01 18:30","롯데",4,5,"삼성","","정규시즌","승","패"
"","18:30","한화 4vs12 KIA","무등","-","2011-07-01 18:30","한화",4,12,"KIA","","정규시즌","승","패"
"07.02(토)","17:00","두산 4vs3 LG","잠실","-","2011-07-02 17:00","두산",4,3,"LG","","정규시즌","패","승"
"","17:00","SK 3vs5 넥센","목동","-","2011-07-02 17:00","SK",3,5,"넥센","","정규시즌","승","패"
"","17:00","롯데 8vs4 삼성","대구","-","2011-07-02 17:00","롯데",8,4,"삼성","","정규시즌","패","승"
"","17:00","한화 11vs7 KIA","무등","-","2011-07-02 17:00","한화",11,7,"KIA","","정규시즌","패","승"
"07.03(일)","17:00","두산 vs LG","잠실","우천취소","2011-07-03 17:00","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","17:00","SK vs 넥센","목동","우천취소","2011-07-03 17:00","SK",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","17:00","롯데 vs 삼성","대구","우천취소","2011-07-03 17:00","롯데",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"","17:00","한화 1vs5 KIA","무등","-","2011-07-03 17:00","한화",1,5,"KIA","","정규시즌","승","패"
"07.05(화)","18:30","롯데 6vs2 두산","잠실","-","2011-07-05 18:30","롯데",6,2,"두산","","정규시즌","패","승"
"","18:30","삼성 6vs5 SK","문학","-","2011-07-05 18:30","삼성",6,5,"SK","","정규시즌","패","승"
"","18:30","LG 1vs2 한화","대전","-","2011-07-05 18:30","LG",1,2,"한화","","정규시즌","승","패"
"","18:30","넥센 1vs3 KIA","군산","-","2011-07-05 18:30","넥센",1,3,"KIA","","정규시즌","승","패"
"07.06(수)","18:30","롯데 4vs1 두산","잠실","-","2011-07-06 18:30","롯데",4,1,"두산","","정규시즌","패","승"
"","18:30","삼성 9vs5 SK","문학","-","2011-07-06 18:30","삼성",9,5,"SK","","정규시즌","패","승"
"","18:30","LG 10vs7 한화","대전","-","2011-07-06 18:30","LG",10,7,"한화","","정규시즌","패","승"
"","18:30","넥센 1vs2 KIA","군산","-","2011-07-06 18:30","넥센",1,2,"KIA","","정규시즌","승","패"
"07.07(목)","18:30","롯데 vs 두산","잠실","우천취소","2011-07-07 18:30","롯데",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 vs SK","문학","우천취소","2011-07-07 18:30","삼성",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","LG 4vs1 한화","대전","-","2011-07-07 18:30","LG",4,1,"한화","","정규시즌","패","승"
"","18:30","넥센 5vs7 KIA","군산","-","2011-07-07 18:30","넥센",5,7,"KIA","","정규시즌","승","패"
"07.08(금)","18:30","KIA 1vs0 LG","잠실","-","2011-07-08 18:30","KIA",1,0,"LG","","정규시즌","패","승"
"","18:30","롯데 2vs10 SK","문학","-","2011-07-08 18:30","롯데",2,10,"SK","","정규시즌","승","패"
"","18:30","넥센 vs 한화","대전","우천취소","2011-07-08 18:30","넥센",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 2vs1 삼성","대구","-","2011-07-08 18:30","두산",2,1,"삼성","","정규시즌","패","승"
"07.09(토)","17:00","KIA 3vs4 LG","잠실","-","2011-07-09 17:00","KIA",3,4,"LG","","정규시즌","승","패"
"","17:00","롯데 1vs2 SK","문학","-","2011-07-09 17:00","롯데",1,2,"SK","","정규시즌","승","패"
"","17:00","넥센 5vs7 한화","대전","-","2011-07-09 17:00","넥센",5,7,"한화","","정규시즌","승","패"
"","17:00","두산 vs 삼성","대구","우천취소","2011-07-09 17:00","두산",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"07.10(일)","17:00","KIA 6vs2 LG","잠실","-","2011-07-10 17:00","KIA",6,2,"LG","","정규시즌","패","승"
"","17:00","롯데 vs SK","문학","우천취소","2011-07-10 17:00","롯데",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","17:00","넥센 vs 한화","대전","우천취소","2011-07-10 17:00","넥센",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","17:00","두산 vs 삼성","대구","우천취소","2011-07-10 17:00","두산",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"07.12(화)","18:30","SK 0vs2 LG","잠실","-","2011-07-12 18:30","SK",0,2,"LG","","정규시즌","승","패"
"","18:30","삼성 7vs4 넥센","목동","-","2011-07-12 18:30","삼성",7,4,"넥센","","정규시즌","패","승"
"","18:30","한화 3vs11 롯데","사직","-","2011-07-12 18:30","한화",3,11,"롯데","","정규시즌","승","패"
"","18:30","두산 vs KIA","무등","우천취소","2011-07-12 18:30","두산",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"07.13(수)","18:30","SK vs LG","잠실","우천취소","2011-07-13 18:30","SK",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 vs 넥센","목동","우천취소","2011-07-13 18:30","삼성",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs 롯데","사직","우천취소","2011-07-13 18:30","한화",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 4vs5 KIA","무등","-","2011-07-13 18:30","두산",4,5,"KIA","","정규시즌","승","패"
"07.14(목)","18:30","SK vs LG","잠실","우천취소","2011-07-14 18:30","SK",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 vs 넥센","목동","우천취소","2011-07-14 18:30","삼성",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 3vs4 롯데","사직","-","2011-07-14 18:30","한화",3,4,"롯데","","정규시즌","승","패"
"","18:30","두산 11vs2 KIA","무등","-","2011-07-14 18:30","두산",11,2,"KIA","","정규시즌","패","승"
"07.15(금)","18:30","넥센 vs 두산","잠실","우천취소","2011-07-15 18:30","넥센",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs SK","문학","우천취소","2011-07-15 18:30","한화",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA 4vs0 삼성","대구","-","2011-07-15 18:30","KIA",4,0,"삼성","","정규시즌","패","승"
"","18:30","LG 6vs10 롯데","사직","-","2011-07-15 18:30","LG",6,10,"롯데","","정규시즌","승","패"
"07.16(토)","17:00","넥센 vs 두산","잠실","우천취소","2011-07-16 17:00","넥센",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","17:00","한화 vs SK","문학","우천취소","2011-07-16 17:00","한화",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","17:00","KIA 3vs4 삼성","대구","-","2011-07-16 17:00","KIA",3,4,"삼성","","정규시즌","승","패"
"","17:00","LG 4vs5 롯데","사직","-","2011-07-16 17:00","LG",4,5,"롯데","","정규시즌","승","패"
"07.17(일)","17:00","넥센 3vs2 두산","잠실","-","2011-07-17 17:00","넥센",3,2,"두산","","정규시즌","패","승"
"","17:00","한화 5vs0 SK","문학","-","2011-07-17 17:00","한화",5,0,"SK","","정규시즌","패","승"
"","17:00","KIA 4vs2 삼성","대구","-","2011-07-17 17:00","KIA",4,2,"삼성","","정규시즌","패","승"
"","17:00","LG 4vs0 롯데","사직","-","2011-07-17 17:00","LG",4,0,"롯데","","정규시즌","패","승"
"07.19(화)","18:30","롯데 5vs3 두산","잠실","-","2011-07-19 18:30","롯데",5,3,"두산","","정규시즌","패","승"
"","18:30","LG 1vs2 넥센","목동","-","2011-07-19 18:30","LG",1,2,"넥센","","정규시즌","승","패"
"","18:30","KIA 6vs7 한화","대전","-","2011-07-19 18:30","KIA",6,7,"한화","","정규시즌","승","패"
"","18:30","SK 2vs3 삼성","대구","-","2011-07-19 18:30","SK",2,3,"삼성","","정규시즌","승","패"
"07.20(수)","18:30","롯데 13vs5 두산","잠실","-","2011-07-20 18:30","롯데",13,5,"두산","","정규시즌","패","승"
"","18:30","LG 3vs4 넥센","목동","-","2011-07-20 18:30","LG",3,4,"넥센","","정규시즌","승","패"
"","18:30","KIA 5vs3 한화","대전","-","2011-07-20 18:30","KIA",5,3,"한화","","정규시즌","패","승"
"","18:30","SK 10vs4 삼성","대구","-","2011-07-20 18:30","SK",10,4,"삼성","","정규시즌","패","승"
"07.21(목)","18:30","롯데 4vs6 두산","잠실","-","2011-07-21 18:30","롯데",4,6,"두산","","정규시즌","승","패"
"","18:30","LG 7vs11 넥센","목동","-","2011-07-21 18:30","LG",7,11,"넥센","","정규시즌","승","패"
"","18:30","KIA 4vs2 한화","대전","-","2011-07-21 18:30","KIA",4,2,"한화","","정규시즌","패","승"
"","18:30","SK 2vs1 삼성","대구","-","2011-07-21 18:30","SK",2,1,"삼성","","정규시즌","패","승"
"07.23(토)","18:30","EAST 4vs5 WEST","잠실","-","2011-07-23 18:30","EAST",4,5,"WEST","","올스타","승","패"
"07.26(화)","18:30","두산 vs LG","잠실","우천취소","2011-07-26 18:30","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs 넥센","목동","우천취소","2011-07-26 18:30","한화",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","SK 11vs2 롯데","사직","-","2011-07-26 18:30","SK",11,2,"롯데","","정규시즌","패","승"
"","18:30","삼성 5vs2 KIA","무등","-","2011-07-26 18:30","삼성",5,2,"KIA","","정규시즌","패","승"
"07.27(수)","18:30","두산 vs LG","잠실","우천취소","2011-07-27 18:30","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs 넥센","목동","우천취소","2011-07-27 18:30","한화",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","SK vs 롯데","사직","우천취소","2011-07-27 18:30","SK",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 5vs1 KIA","무등","-","2011-07-27 18:30","삼성",5,1,"KIA","","정규시즌","패","승"
"07.28(목)","18:30","두산 vs LG","잠실","우천취소","2011-07-28 18:30","두산",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","한화 vs 넥센","목동","우천취소","2011-07-28 18:30","한화",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","SK 4vs6 롯데","사직","-","2011-07-28 18:30","SK",4,6,"롯데","","정규시즌","승","패"
"","18:30","삼성 7vs3 KIA","무등","-","2011-07-28 18:30","삼성",7,3,"KIA","","정규시즌","패","승"
"07.29(금)","18:30","삼성 4vs2 LG","잠실","-","2011-07-29 18:30","삼성",4,2,"LG","","정규시즌","패","승"
"","18:30","SK 8vs4 한화","대전","-","2011-07-29 18:30","SK",8,4,"한화","","정규시즌","패","승"
"","18:30","두산 1vs4 롯데","사직","-","2011-07-29 18:30","두산",1,4,"롯데","","정규시즌","승","패"
