날짜,시간,경기,구장,비고,경기날짜및시간,원정팀,원정팀_점수,홈팀_점수,홈팀,비고.1,비고.2,홈팀_결과,원정팀_결과
,18:30,LG 5vs1 NC,마산,-,2013-08-06 18:30,LG,5,1,NC,,정규시즌,패,승
08.07(수),18:30,넥센 7vs11 두산,잠실,-,2013-08-07 18:30,넥센,7,11,두산,,정규시즌,승,패
,18:30,KIA 1vs7 롯데,사직,-,2013-08-07 18:30,KIA,1,7,롯데,,정규시즌,승,패
,18:30,SK 7vs1 한화,청주,-,2013-08-07 18:30,SK,7,1,한화,,정규시즌,패,승
,18:30,LG 14vs5 NC,마산,-,2013-08-07 18:30,LG,14,5,NC,,정규시즌,패,승
08.08(목),18:30,롯데 5vs4 LG,잠실,-,2013-08-08 18:30,롯데,5,4,LG,,정규시즌,패,승
,18:30,SK 4vs1 넥센,목동,-,2013-08-08 18:30,SK,4,1,넥센,,정규시즌,패,승
,18:30,한화 3vs10 삼성,대구,-,2013-08-08 18:30,한화,3,10,삼성,,정규시즌,승,패
,18:30,KIA 4vs5 NC,마산,-,2013-08-08 18:30,KIA,4,5,NC,,정규시즌,승,패
08.09(금),18:30,롯데 2vs7 LG,잠실,-,2013-08-09 18:30,롯데,2,7,LG,,정규시즌,승,패
,18:30,SK 4vs4 넥센,목동,-,2013-08-09 18:30,SK,4,4,넥센,,정규시즌,무,무
,18:30,한화 14vs2 삼성,대구,-,2013-08-09 18:30,한화,14,2,삼성,,정규시즌,패,승
,18:30,KIA 5vs2 NC,마산,-,2013-08-09 18:30,KIA,5,2,NC,,정규시즌,패,승
08.10(토),18:00,LG 3vs2 두산,잠실,-,2013-08-10 18:00,LG,3,2,두산,,정규시즌,패,승
,18:00,한화 5vs11 넥센,목동,-,2013-08-10 18:00,한화,5,11,넥센,,정규시즌,승,패
,18:00,롯데 0vs6 SK,문학,-,2013-08-10 18:00,롯데,0,6,SK,,정규시즌,승,패
,18:00,삼성 10vs4 KIA,무등,-,2013-08-10 18:00,삼성,10,4,KIA,,정규시즌,패,승
08.11(일),18:00,LG 3vs1 두산,잠실,-,2013-08-11 18:00,LG,3,1,두산,,정규시즌,패,승
,18:00,한화 6vs3 넥센,목동,-,2013-08-11 18:00,한화,6,3,넥센,,정규시즌,패,승
,18:00,롯데 3vs4 SK,문학,-,2013-08-11 18:00,롯데,3,4,SK,,정규시즌,승,패
,18:00,삼성 5vs6 KIA,무등,-,2013-08-11 18:00,삼성,5,6,KIA,,정규시즌,승,패
08.13(화),18:30,롯데 2vs3 두산,잠실,-,2013-08-13 18:30,롯데,2,3,두산,,정규시즌,승,패
,18:30,KIA 2vs9 SK,문학,-,2013-08-13 18:30,KIA,2,9,SK,,정규시즌,승,패
,18:30,LG 16vs9 삼성,대구,-,2013-08-13 18:30,LG,16,9,삼성,,정규시즌,패,승
,18:30,NC 3vs1 한화,청주,-,2013-08-13 18:30,NC,3,1,한화,,정규시즌,패,승
08.14(수),18:30,롯데 6vs7 두산,잠실,-,2013-08-14 18:30,롯데,6,7,두산,,정규시즌,승,패
,18:30,KIA 1vs8 SK,문학,-,2013-08-14 18:30,KIA,1,8,SK,,정규시즌,승,패
,18:30,LG 2vs9 삼성,대구,-,2013-08-14 18:30,LG,2,9,삼성,,정규시즌,승,패
,18:30,NC 5vs1 한화,청주,-,2013-08-14 18:30,NC,5,1,한화,,정규시즌,패,승
08.15(목),18:00,한화 4vs6 LG,잠실,-,2013-08-15 18:00,한화,4,6,LG,,정규시즌,승,패
,18:00,넥센 6vs1 롯데,사직,-,2013-08-15 18:00,넥센,6,1,롯데,,정규시즌,패,승
,18:00,두산 4vs0 KIA,무등,-,2013-08-15 18:00,두산,4,0,KIA,,정규시즌,패,승
,18:00,삼성 2vs4 NC,마산,-,2013-08-15 18:00,삼성,2,4,NC,,정규시즌,승,패
08.16(금),18:30,한화 2vs1 LG,잠실,-,2013-08-16 18:30,한화,2,1,LG,,정규시즌,패,승
,18:30,넥센 3vs9 롯데,사직,-,2013-08-16 18:30,넥센,3,9,롯데,,정규시즌,승,패
,18:30,두산 9vs7 KIA,무등,-,2013-08-16 18:30,두산,9,7,KIA,,정규시즌,패,승
,18:30,삼성 1vs3 NC,마산,-,2013-08-16 18:30,삼성,1,3,NC,,정규시즌,승,패
08.17(토),18:00,SK 1vs4 두산,잠실,-,2013-08-17 18:00,SK,1,4,두산,,정규시즌,승,패
,18:00,NC 3vs5 롯데,사직,-,2013-08-17 18:00,NC,3,5,롯데,,정규시즌,승,패
,18:00,LG 4vs3 KIA,군산,-,2013-08-17 18:00,LG,4,3,KIA,,정규시즌,패,승
,18:00,넥센 1vs2 삼성,포항,-,2013-08-17 18:00,넥센,1,2,삼성,,정규시즌,승,패
08.18(일),18:00,SK 9vs0 두산,잠실,-,2013-08-18 18:00,SK,9,0,두산,,정규시즌,패,승
,18:00,NC 6vs6 롯데,사직,-,2013-08-18 18:00,NC,6,6,롯데,,정규시즌,무,무
,18:00,LG 4vs7 KIA,군산,-,2013-08-18 18:00,LG,4,7,KIA,,정규시즌,승,패
,18:00,넥센 5vs4 삼성,포항,-,2013-08-18 18:00,넥센,5,4,삼성,,정규시즌,패,승
08.20(화),18:30,NC 8vs6 두산,잠실,-,2013-08-20 18:30,NC,8,6,두산,,정규시즌,패,승
,18:30,LG 5vs3 넥센,목동,-,2013-08-20 18:30,LG,5,3,넥센,,정규시즌,패,승
,18:30,롯데 4vs0 한화,대전,-,2013-08-20 18:30,롯데,4,0,한화,,정규시즌,패,승
,18:30,SK 8vs4 삼성,대구,-,2013-08-20 18:30,SK,8,4,삼성,,정규시즌,패,승
08.21(수),18:30,NC 7vs5 두산,잠실,-,2013-08-21 18:30,NC,7,5,두산,,정규시즌,패,승
,18:30,LG 4vs6 넥센,목동,-,2013-08-21 18:30,LG,4,6,넥센,,정규시즌,승,패
,18:30,롯데 6vs4 한화,대전,-,2013-08-21 18:30,롯데,6,4,한화,,정규시즌,패,승
,18:30,SK 7vs9 삼성,대구,-,2013-08-21 18:30,SK,7,9,삼성,,정규시즌,승,패
08.22(목),18:30,NC 1vs6 넥센,목동,-,2013-08-22 18:30,NC,1,6,넥센,,정규시즌,승,패
,18:30,LG 1vs6 SK,문학,-,2013-08-22 18:30,LG,1,6,SK,,정규시즌,승,패
,18:30,KIA 3vs4 한화,대전,-,2013-08-22 18:30,KIA,3,4,한화,,정규시즌,승,패
,18:30,두산 2vs4 삼성,대구,-,2013-08-22 18:30,두산,2,4,삼성,,정규시즌,승,패
08.23(금),18:30,NC 6vs5 넥센,목동,-,2013-08-23 18:30,NC,6,5,넥센,,정규시즌,패,승
,18:30,LG 11vs5 SK,문학,-,2013-08-23 18:30,LG,11,5,SK,,정규시즌,패,승
,18:30,KIA vs 한화,대전,우천취소,2013-08-23 18:30,KIA,NA,NA,한화,경기 없는 날,정규시즌,NA,NA
,18:30,두산 13vs4 삼성,대구,-,2013-08-23 18:30,두산,13,4,삼성,,정규시즌,패,승
08.24(토),18:00,한화 6vs2 두산,잠실,-,2013-08-24 18:00,한화,6,2,두산,,정규시즌,패,승
,18:00,KIA 2vs4 넥센,목동,-,2013-08-24 18:00,KIA,2,4,넥센,,정규시즌,승,패
,18:00,삼성 vs 롯데,사직,우천취소,2013-08-24 18:00,삼성,NA,NA,롯데,경기 없는 날,정규시즌,NA,NA
,18:00,SK vs NC,마산,우천취소,2013-08-24 18:00,SK,NA,NA,NC,경기 없는 날,정규시즌,NA,NA
08.25(일),18:00,한화 3vs2 두산,잠실,-,2013-08-25 18:00,한화,3,2,두산,,정규시즌,패,승
,18:00,KIA 9vs6 넥센,목동,-,2013-08-25 18:00,KIA,9,6,넥센,,정규시즌,패,승
,18:00,삼성 5vs2 롯데,사직,-,2013-08-25 18:00,삼성,5,2,롯데,,정규시즌,패,승
,18:00,SK 2vs0 NC,마산,-,2013-08-25 18:00,SK,2,0,NC,,정규시즌,패,승
08.27(화),18:30,넥센 1vs0 LG,잠실,-,2013-08-27 18:30,넥센,1,0,LG,,정규시즌,패,승
,18:30,한화 0vs3 SK,문학,-,2013-08-27 18:30,한화,0,3,SK,,정규시즌,승,패
,18:30,NC 1vs2 삼성,대구,-,2013-08-27 18:30,NC,1,2,삼성,,정규시즌,승,패
,18:30,롯데 7vs2 KIA,무등,-,2013-08-27 18:30,롯데,7,2,KIA,,정규시즌,패,승
08.28(수),18:30,넥센 4vs3 LG,잠실,-,2013-08-28 18:30,넥센,4,3,LG,,정규시즌,패,승
,18:30,한화 3vs4 SK,문학,-,2013-08-28 18:30,한화,3,4,SK,,정규시즌,승,패
,18:30,NC 9vs1 삼성,대구,-,2013-08-28 18:30,NC,9,1,삼성,,정규시즌,패,승
,18:30,롯데 4vs5 KIA,무등,-,2013-08-28 18:30,롯데,4,5,KIA,,정규시즌,승,패
08.29(목),18:30,삼성 2vs5 SK,문학,-,2013-08-29 18:30,삼성,2,5,SK,,정규시즌,승,패
,18:30,한화 0vs1 롯데,사직,-,2013-08-29 18:30,한화,0,1,롯데,,정규시즌,승,패
,18:30,넥센 vs KIA,무등,우천취소,2013-08-29 18:30,넥센,NA,NA,KIA,경기 없는 날,정규시즌,NA,NA
,18:30,두산 6vs0 NC,마산,-,2013-08-29 18:30,두산,6,0,NC,,정규시즌,패,승
08.30(금),18:30,삼성 5vs1 SK,문학,-,2013-08-30 18:30,삼성,5,1,SK,,정규시즌,패,승
,18:30,한화 4vs6 롯데,사직,-,2013-08-30 18:30,한화,4,6,롯데,,정규시즌,승,패
,18:30,넥센 4vs1 KIA,무등,-,2013-08-30 18:30,넥센,4,1,KIA,,정규시즌,패,승
,18:30,두산 5vs4 NC,마산,-,2013-08-30 18:30,두산,5,4,NC,,정규시즌,패,승
08.31(토),18:00,삼성 vs 두산,잠실,우천취소,2013-08-31 18:00,삼성,NA,NA,두산,경기 없는 날,정규시즌,NA,NA
,18:00,넥센 2vs3 한화,대전,-,2013-08-31 18:00,넥센,2,3,한화,,정규시즌,승,패
,18:00,LG 8vs2 롯데,사직,-,2013-08-31 18:00,LG,8,2,롯데,,정규시즌,패,승
,18:00,NC 7vs3 KIA,무등,-,2013-08-31 18:00,NC,7,3,KIA,,정규시즌,패,승
09.01(일),17:00,삼성 0vs4 두산,잠실,-,2013-09-01 17:00,삼성,0,4,두산,,정규시즌,승,패
,17:00,넥센 7vs3 한화,대전,-,2013-09-01 17:00,넥센,7,3,한화,,정규시즌,패,승
,17:00,LG 3vs2 롯데,사직,-,2013-09-01 17:00,LG,3,2,롯데,,정규시즌,패,승
,17:00,NC 12vs3 KIA,무등,-,2013-09-01 17:00,NC,12,3,KIA,,정규시즌,패,승
09.03(화),18:30,SK 4vs3 LG,잠실,-,2013-09-03 18:30,SK,4,3,LG,,정규시즌,패,승
,18:30,롯데 5vs4 넥센,목동,-,2013-09-03 18:30,롯데,5,4,넥센,,정규시즌,패,승
,18:30,두산 12vs2 한화,대전,-,2013-09-03 18:30,두산,12,2,한화,,정규시즌,패,승
,18:30,KIA 5vs2 삼성,대구,-,2013-09-03 18:30,KIA,5,2,삼성,,정규시즌,패,승
09.04(수),18:30,SK 1vs2 LG,잠실,-,2013-09-04 18:30,SK,1,2,LG,,정규시즌,승,패
,18:30,롯데 2vs5 넥센,목동,-,2013-09-04 18:30,롯데,2,5,넥센,,정규시즌,승,패
,18:30,두산 7vs5 한화,대전,-,2013-09-04 18:30,두산,7,5,한화,,정규시즌,패,승
,18:30,KIA 7vs5 삼성,대구,-,2013-09-04 18:30,KIA,7,5,삼성,,정규시즌,패,승
09.05(목),18:30,KIA 2vs6 두산,잠실,-,2013-09-05 18:30,KIA,2,6,두산,,정규시즌,승,패
,18:30,LG 1vs2 한화,대전,-,2013-09-05 18:30,LG,1,2,한화,,정규시즌,승,패
,18:30,SK 6vs3 롯데,사직,-,2013-09-05 18:30,SK,6,3,롯데,,정규시즌,패,승
,18:30,넥센 2vs1 NC,마산,-,2013-09-05 18:30,넥센,2,1,NC,,정규시즌,패,승
09.06(금),18:30,KIA 5vs6 두산,잠실,-,2013-09-06 18:30,KIA,5,6,두산,,정규시즌,승,패
,18:30,LG 6vs3 한화,대전,-,2013-09-06 18:30,LG,6,3,한화,,정규시즌,패,승
,18:30,SK vs 롯데,사직,우천취소,2013-09-06 18:30,SK,NA,NA,롯데,경기 없는 날,정규시즌,NA,NA
,18:30,넥센 vs NC,마산,우천취소,2013-09-06 18:30,넥센,NA,NA,NC,경기 없는 날,정규시즌,NA,NA
09.07(토),17:00,삼성 7vs2 LG,잠실,-,2013-09-07 17:00,삼성,7,2,LG,,정규시즌,패,승
,17:00,두산 1vs10 넥센,목동,-,2013-09-07 17:00,두산,1,10,넥센,,정규시즌,승,패
,17:00,NC 3vs4 SK,문학,-,2013-09-07 17:00,NC,3,4,SK,,정규시즌,승,패
,17:00,한화 11vs5 KIA,무등,-,2013-09-07 17:00,한화,11,5,KIA,,정규시즌,패,승
09.08(일),17:00,삼성 4vs5 LG,잠실,-,2013-09-08 17:00,삼성,4,5,LG,,정규시즌,승,패
,17:00,두산 5vs6 넥센,목동,-,2013-09-08 17:00,두산,5,6,넥센,,정규시즌,승,패
,17:00,NC 6vs10 SK,문학,-,2013-09-08 17:00,NC,6,10,SK,,정규시즌,승,패
,17:00,한화 8vs7 KIA,무등,-,2013-09-08 17:00,한화,8,7,KIA,,정규시즌,패,승
09.10(화),18:30,두산 vs LG,잠실,우천취소,2013-09-10 18:30,두산,NA,NA,LG,경기 없는 날,정규시즌,NA,NA
,18:30,삼성 vs 넥센,목동,우천취소,2013-09-10 18:30,삼성,NA,NA,넥센,경기 없는 날,정규시즌,NA,NA
,18:30,롯데 2vs3 NC,마산,-,2013-09-10 18:30,롯데,2,3,NC,,정규시즌,승,패
,18:30,SK 5vs3 KIA,군산,-,2013-09-10 18:30,SK,5,3,KIA,,정규시즌,패,승
09.11(수),18:30,두산 vs LG,잠실,우천취소,2013-09-11 18:30,두산,NA,NA,LG,경기 없는 날,정규시즌,NA,NA
,18:30,삼성 7vs1 넥센,목동,-,2013-09-11 18:30,삼성,7,1,넥센,,정규시즌,패,승
,18:30,롯데 2vs0 NC,마산,-,2013-09-11 18:30,롯데,2,0,NC,,정규시즌,패,승
,18:30,SK 1vs2 KIA,군산,-,2013-09-11 18:30,SK,1,2,KIA,,정규시즌,승,패
09.12(목),18:30,KIA 3vs11 LG,잠실,-,2013-09-12 18:30,KIA,3,11,LG,,정규시즌,승,패
,18:30,두산 9vs7 SK,문학,-,2013-09-12 18:30,두산,9,7,SK,,정규시즌,패,승
,18:30,롯데 1vs0 삼성,대구,-,2013-09-12 18:30,롯데,1,0,삼성,,정규시즌,패,승
,18:30,한화 8vs5 NC,마산,-,2013-09-12 18:30,한화,8,5,NC,,정규시즌,패,승
09.13(금),18:30,KIA 2vs7 LG,잠실,-,2013-09-13 18:30,KIA,2,7,LG,,정규시즌,승,패
,18:30,두산 1vs6 SK,문학,-,2013-09-13 18:30,두산,1,6,SK,,정규시즌,승,패
,18:30,롯데 5vs10 삼성,대구,-,2013-09-13 18:30,롯데,5,10,삼성,,정규시즌,승,패
,18:30,한화 1vs9 NC,마산,-,2013-09-13 18:30,한화,1,9,NC,,정규시즌,승,패
09.14(토),17:00,NC 0vs1 LG,잠실,-,2013-09-14 17:00,NC,0,1,LG,,정규시즌,승,패
,17:00,넥센 7vs3 SK,문학,-,2013-09-14 17:00,넥센,7,3,SK,,정규시즌,패,승
,17:00,삼성 3vs4 한화,대전,-,2013-09-14 17:00,삼성,3,4,한화,,정규시즌,승,패
,17:00,두산 11vs4 롯데,사직,-,2013-09-14 17:00,두산,11,4,롯데,,정규시즌,패,승
09.15(일),17:00,NC 2vs0 LG,잠실,-,2013-09-15 17:00,NC,2,0,LG,,정규시즌,패,승
,17:00,넥센 7vs6 SK,문학,-,2013-09-15 17:00,넥센,7,6,SK,,정규시즌,패,승
,17:00,삼성 9vs2 한화,대전,-,2013-09-15 17:00,삼성,9,2,한화,,정규시즌,패,승
,17:00,두산 6vs6 롯데,사직,-,2013-09-15 17:00,두산,6,6,롯데,,정규시즌,무,무
09.16(월),18:30,KIA 6vs9 한화,대전,-,2013-09-16 18:30,KIA,6,9,한화,,정규시즌,승,패
,18:30,넥센 3vs1 NC,마산,-,2013-09-16 18:30,넥센,3,1,NC,,정규시즌,패,승
09.17(화),18:30,LG 5vs3 SK,문학,-,2013-09-17 18:30,LG,5,3,SK,,정규시즌,패,승
,18:30,KIA 5vs2 한화,대전,-,2013-09-17 18:30,KIA,5,2,한화,,정규시즌,패,승
,18:30,넥센 7vs1 롯데,사직,-,2013-09-17 18:30,넥센,7,1,롯데,,정규시즌,패,승
,18:30,두산 3vs4 삼성,포항,-,2013-09-17 18:30,두산,3,4,삼성,,정규시즌,승,패
09.18(수),17:00,한화 1vs3 두산,잠실,-,2013-09-18 17:00,한화,1,3,두산,,정규시즌,승,패
,17:00,LG 8vs4 SK,문학,-,2013-09-18 17:00,LG,8,4,SK,,정규시즌,패,승
,17:00,KIA 3vs12 롯데,사직,-,2013-09-18 17:00,KIA,3,12,롯데,,정규시즌,승,패
,17:00,NC 5vs8 삼성,포항,-,2013-09-18 17:00,NC,5,8,삼성,,정규시즌,승,패
09.19(목),15:00,LG 2vs8 SK,문학,-,2013-09-19 15:00,LG,2,8,SK,,정규시즌,승,패
,17:00,삼성 7vs1 두산,잠실,-,2013-09-19 17:00,삼성,7,1,두산,,정규시즌,패,승
,17:00,NC 3vs4 롯데,사직,-,2013-09-19 17:00,NC,3,4,롯데,,정규시즌,승,패
,17:00,넥센 4vs1 KIA,무등,-,2013-09-19 17:00,넥센,4,1,KIA,,정규시즌,패,승
09.20(금),17:00,두산 6vs0 LG,잠실,-,2013-09-20 17:00,두산,6,0,LG,,정규시즌,패,승
,17:00,SK 5vs6 한화,대전,-,2013-09-20 17:00,SK,5,6,한화,,정규시즌,승,패
,17:00,넥센 6vs0 KIA,무등,-,2013-09-20 17:00,넥센,6,0,KIA,,정규시즌,패,승
09.21(토),17:00,KIA 6vs8 두산,잠실,-,2013-09-21 17:00,KIA,6,8,두산,,정규시즌,승,패
,17:00,삼성 8vs6 넥센,목동,-,2013-09-21 17:00,삼성,8,6,넥센,,정규시즌,패,승
,17:00,SK 9vs3 한화,대전,-,2013-09-21 17:00,SK,9,3,한화,,정규시즌,패,승
09.22(일),17:00,KIA 3vs11 두산,잠실,-,2013-09-22 17:00,KIA,3,11,두산,,정규시즌,승,패
,17:00,롯데 3vs4 넥센,목동,-,2013-09-22 17:00,롯데,3,4,넥센,,정규시즌,승,패
,17:00,SK 3vs2 한화,대전,-,2013-09-22 17:00,SK,3,2,한화,,정규시즌,패,승
,17:00,LG 6vs1 NC,마산,-,2013-09-22 17:00,LG,6,1,NC,,정규시즌,패,승
09.23(월),18:30,롯데 10vs3 두산,잠실,-,2013-09-23 18:30,롯데,10,3,두산,,정규시즌,패,승
,18:30,한화 1vs4 삼성,대구,-,2013-09-23 18:30,한화,1,4,삼성,,정규시즌,승,패
09.24(화),18:30,삼성 6vs4 SK,문학,-,2013-09-24 18:30,삼성,6,4,SK,,정규시즌,패,승
,18:30,넥센 vs 한화,대전,우천취소,2013-09-24 18:30,넥센,NA,NA,한화,경기 없는 날,정규시즌,NA,NA
,18:30,롯데 8vs2 KIA,무등,-,2013-09-24 18:30,롯데,8,2,KIA,,정규시즌,패,승
09.25(수),18:30,NC 1vs0 넥센,목동,-,2013-09-25 18:30,NC,1,0,넥센,,정규시즌,패,승
,18:30,삼성 7vs3 SK,문학,-,2013-09-25 18:30,삼성,7,3,SK,,정규시즌,패,승
,18:30,LG 1vs8 한화,대전,-,2013-09-25 18:30,LG,1,8,한화,,정규시즌,승,패
,18:30,롯데 1vs7 KIA,무등,-,2013-09-25 18:30,롯데,1,7,KIA,,정규시즌,승,패
09.26(목),18:30,NC 1vs8 두산,잠실,-,2013-09-26 18:30,NC,1,8,두산,,정규시즌,승,패
,18:30,삼성 5vs8 SK,문학,-,2013-09-26 18:30,삼성,5,8,SK,,정규시즌,승,패
,18:30,롯데 2vs1 KIA,무등,-,2013-09-26 18:30,롯데,2,1,KIA,,정규시즌,패,승
09.27(금),18:30,KIA 1vs1 SK,문학,-,2013-09-27 18:30,KIA,1,1,SK,,정규시즌,무,무
,18:30,롯데 4vs3 삼성,대구,-,2013-09-27 18:30,롯데,4,3,삼성,,정규시즌,패,승
,18:30,한화 2vs3 NC,마산,-,2013-09-27 18:30,한화,2,3,NC,,정규시즌,승,패
09.28(토),17:00,넥센 4vs0 LG,잠실,-,2013-09-28 17:00,넥센,4,0,LG,,정규시즌,패,승
,17:00,KIA 14vs6 SK,문학,-,2013-09-28 17:00,KIA,14,6,SK,,정규시즌,패,승
,17:00,한화 0vs6 롯데,사직,-,2013-09-28 17:00,한화,0,6,롯데,,정규시즌,승,패
09.29(일),17:00,삼성 5vs7 LG,잠실,-,2013-09-29 17:00,삼성,5,7,LG,,정규시즌,승,패
,17:00,두산 6vs11 넥센,목동,-,2013-09-29 17:00,두산,6,11,넥센,,정규시즌,승,패
,17:00,한화 14vs10 KIA,무등,-,2013-09-29 17:00,한화,14,10,KIA,,정규시즌,패,승
,17:00,SK vs NC,마산,우천취소,2013-09-29 17:00,SK,NA,NA,NC,경기 없는 날,정규시즌,NA,NA
09.30(월),18:30,두산 7vs3 LG,잠실,-,2013-09-30 18:30,두산,7,3,LG,,정규시즌,패,승
,18:30,삼성 9vs2 한화,대전,-,2013-09-30 18:30,삼성,9,2,한화,,정규시즌,패,승
,18:30,SK 1vs7 롯데,사직,-,2013-09-30 18:30,SK,1,7,롯데,,정규시즌,승,패
,18:30,KIA 3vs0 NC,마산,-,2013-09-30 18:30,KIA,3,0,NC,,정규시즌,패,승
10.01(화),18:30,삼성 8vs2 한화,대전,-,2013-10-01 18:30,삼성,8,2,한화,,정규시즌,패,승
,18:30,LG 3vs4 롯데,사직,-,2013-10-01 18:30,LG,3,4,롯데,,정규시즌,승,패
,18:30,넥센 2vs6 NC,마산,-,2013-10-01 18:30,넥센,2,6,NC,,정규시즌,승,패
10.02(수),18:30,한화 11vs8 LG,잠실,-,2013-10-02 18:30,한화,11,8,LG,,정규시즌,패,승
,18:30,삼성 9vs2 롯데,사직,-,2013-10-02 18:30,삼성,9,2,롯데,,정규시즌,패,승
,18:30,SK 9vs0 KIA,무등,-,2013-10-02 18:30,SK,9,0,KIA,,정규시즌,패,승
,18:30,넥센 2vs1 NC,마산,-,2013-10-02 18:30,넥센,2,1,NC,,정규시즌,패,승
10.03(목),14:00,두산 7vs6 KIA,무등,-,2013-10-03 14:00,두산,7,6,KIA,,정규시즌,패,승
,17:00,한화 0vs1 LG,잠실,-,2013-10-03 17:00,한화,0,1,LG,,정규시즌,승,패
,17:00,넥센 6vs10 SK,문학,-,2013-10-03 17:00,넥센,6,10,SK,,정규시즌,승,패
,17:00,삼성 7vs8 롯데,사직,-,2013-10-03 17:00,삼성,7,8,롯데,,정규시즌,승,패
10.04(금),18:30,SK 2vs7 롯데,사직,-,2013-10-04 18:30,SK,2,7,롯데,,정규시즌,승,패
,18:30,넥센 8vs3 KIA,무등,-,2013-10-04 18:30,넥센,8,3,KIA,,정규시즌,패,승
10.05(토),17:00,두산 2vs5 LG,잠실,-,2013-10-05 17:00,두산,2,5,LG,,정규시즌,승,패
,17:00,넥센 1vs2 한화,대전,-,2013-10-05 17:00,넥센,1,2,한화,,정규시즌,승,패
,17:00,SK 5vs6 NC,마산,-,2013-10-05 17:00,SK,5,6,NC,,정규시즌,승,패
10.08(화),18:00,두산 3vs4 넥센,목동,-,2013-10-08 18:00,두산,3,4,넥센,,준플레이오프,승,패
10.09(수),18:00,두산 2vs3 넥센,목동,-,2013-10-09 18:00,두산,2,3,넥센,,준플레이오프,승,패
10.10(목),,  ,,이동일,2013-10-10,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.11(금),18:00,넥센 3vs4 두산,잠실,-,2013-10-11 18:00,넥센,3,4,두산,,준플레이오프,승,패
10.12(토),14:00,넥센 1vs2 두산,잠실,-,2013-10-12 14:00,넥센,1,2,두산,,준플레이오프,승,패
10.13(일),,  ,,이동일,2013-10-13,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.14(월),18:00,두산 8vs5 넥센,목동,-,2013-10-14 18:00,두산,8,5,넥센,,준플레이오프,패,승
10.15(화),,  ,,이동일,2013-10-15,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.16(수),18:00,두산 4vs2 LG,잠실,-,2013-10-16 18:00,두산,4,2,LG,,플레이오프,패,승
10.17(목),18:00,두산 0vs2 LG,잠실,-,2013-10-17 18:00,두산,0,2,LG,,플레이오프,승,패
10.18(금),,  ,,이동일,2013-10-18,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.19(토),14:00,LG 4vs5 두산,잠실,-,2013-10-19 14:00,LG,4,5,두산,,플레이오프,승,패
10.20(일),14:00,LG 1vs5 두산,잠실,-,2013-10-20 14:00,LG,1,5,두산,,플레이오프,승,패
10.21(월),,  ,,이동일,2013-10-21,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.22(화),,  ,,이동일,2013-10-22,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.23(수),,  ,,이동일,2013-10-23,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.24(목),18:00,두산 7vs2 삼성,대구,-,2013-10-24 18:00,두산,7,2,삼성,,한국시리즈,패,승
10.25(금),18:00,두산 5vs1 삼성,대구,-,2013-10-25 18:00,두산,5,1,삼성,,한국시리즈,패,승
10.26(토),,  ,,이동일,2013-10-26,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.27(일),14:00,삼성 3vs2 두산,잠실,-,2013-10-27 14:00,삼성,3,2,두산,,한국시리즈,패,승
10.28(월),18:00,삼성 1vs2 두산,잠실,-,2013-10-28 18:00,삼성,1,2,두산,,한국시리즈,승,패
10.29(화),18:00,삼성 7vs5 두산,잠실,-,2013-10-29 18:00,삼성,7,5,두산,,한국시리즈,패,승
10.30(수),,  ,,이동일,2013-10-30,,NA,NA,NA,경기 없는 날,정규시즌,NA,NA
10.31(목),18:00,두산 2vs6 삼성,대구,-,2013-10-31 18:00,두산,2,6,삼성,,한국시리즈,승,패
11.01(금),18:00,두산 3vs7 삼성,대구,-,2013-11-01 18:00,두산,3,7,삼성,,한국시리즈,승,패
